EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, ACC X, ACC Y, ACC Z, GYR X, GYR Y, GYR Z, BAT, CNT, VALID, DT, TRIG
121339.200,118082.600,134747.800,125306.200,119006.000,128096.500,126625.800,121217.900,-0.110,0.930,-0.385,20.935,13.641,-0.031,66.667,36.000,1.000,2.434,0.000
118158.000,114983.500,131199.600,122010.300,115886.400,124738.500,123304.800,118040.400,-0.114,0.926,-0.386,20.599,13.733,-0.336,66.667,37.000,1.000,8.791,0.000
115727.600,112618.300,128491.000,119494.200,113504.100,122173.300,120769.100,115612.700,-0.115,0.922,-0.393,20.294,13.763,-0.702,66.667,38.000,1.000,3.108,0.000
115474.100,112372.500,128210.000,119232.500,113256.800,121904.800,120505.400,115356.800,-0.116,0.922,-0.398,20.111,13.824,-1.007,66.667,39.000,1.000,0.024,0.000
115927.500,112815.300,128717.100,119702.600,113703.600,122381.000,120978.600,115805.500,-0.118,0.922,-0.397,19.928,13.855,-1.434,66.667,40.000,1.000,5.554,0.000
115458.100,112359.800,128194.400,119216.400,113245.200,121882.400,120489.100,115334.100,-0.116,0.922,-0.404,19.806,13.855,-1.740,66.667,41.000,1.000,9.390,0.000
113744.000,110691.600,126282.900,117440.800,111565.100,120070.000,118701.500,113622.300,-0.112,0.921,-0.405,19.592,13.855,-2.106,66.667,42.000,1.000,0.016,0.000
112213.500,109202.800,124577.000,115856.800,110065.900,118453.300,117107.800,112096.200,-0.115,0.917,-0.402,19.287,13.855,-2.197,66.667,43.000,1.000,4.984,0.000
111456.300,108468.200,123735.300,115075.300,109327.600,117657.100,116322.700,111343.600,-0.116,0.915,-0.399,18.860,13.886,-2.441,66.667,44.000,1.000,0.017,0.000
111014.400,108039.600,123246.000,114620.800,108898.900,117195.800,115866.200,110906.000,-0.123,0.914,-0.401,18.463,13.977,-2.655,66.667,45.000,1.000,13.168,0.000
110498.900,107537.900,122675.000,114089.400,108395.500,116654.700,115332.200,110395.200,-0.125,0.912,-0.400,18.188,13.794,-2.930,66.667,46.000,1.000,2.414,0.000
109859.300,106915.900,121965.800,113429.500,107768.100,115980.000,114668.300,109761.600,-0.128,0.910,-0.396,17.822,13.611,-3.143,66.667,47.000,1.000,3.145,0.000
109002.900,106085.400,121013.300,112544.700,106926.400,115076.200,113775.300,108910.800,-0.129,0.910,-0.393,17.517,13.489,-3.204,66.667,48.000,1.000,0.010,0.000
107902.200,105019.600,119786.200,111405.900,105843.900,113917.800,112623.100,107811.800,-0.127,0.909,-0.394,16.968,13.153,-3.418,66.667,49.000,1.000,1.922,0.000
106822.300,103972.500,118581.700,110287.900,104781.700,112783.800,111491.900,106729.600,-0.125,0.906,-0.391,16.510,13.092,-3.387,66.667,50.000,1.000,8.737,0.000
106267.200,103432.000,117964.000,109714.500,104236.300,112203.100,110912.600,106172.900,-0.126,0.907,-0.390,15.808,12.787,-3.479,66.667,51.000,1.000,3.029,0.000
106384.100,103544.200,118096.400,109837.800,104352.200,112328.400,111037.500,106290.300,-0.129,0.906,-0.385,15.320,12.451,-3.540,66.667,52.000,1.000,0.006,0.000
106016.300,103185.300,117687.400,109457.600,103992.600,111939.000,110654.500,105922.500,-0.132,0.903,-0.381,14.709,12.115,-3.357,66.667,53.000,1.000,3.134,0.000
104703.800,101906.300,116223.700,108097.500,102705.400,110551.900,109283.500,104609.300,-0.133,0.897,-0.378,13.977,11.688,-3.296,66.667,54.000,1.000,9.464,0.000
103202.500,100444.600,114549.900,106542.600,101233.300,108968.600,107716.100,103108.700,-0.135,0.894,-0.377,13.214,11.292,-3.235,66.667,55.000,1.000,0.022,0.000
102619.800,99879.380,113902.100,105940.600,100663.600,108358.500,107110.300,102528.500,-0.136,0.889,-0.374,12.512,11.017,-3.113,66.667,56.000,1.000,1.786,0.000
103231.900,100476.400,114587.300,106576.400,101266.500,109007.500,107754.400,103144.600,-0.138,0.890,-0.369,11.963,10.590,-3.052,66.667,57.000,1.000,6.330,0.000
103199.000,100444.600,114553.100,106544.000,101237.400,108972.100,107725.800,103116.800,-0.140,0.891,-0.367,11.261,10.162,-3.082,66.667,58.000,1.000,10.509,0.000
101783.900,99067.840,112977.100,105078.700,99852.300,107478.500,106251.700,101705.200,-0.140,0.894,-0.362,10.651,9.705,-3.113,66.667,59.000,1.000,0.012,0.000
100039.100,97369.390,111032.500,103270.400,98141.620,105635.400,104428.000,99961.010,-0.139,0.895,-0.354,9.766,9.094,-3.021,66.667,60.000,1.000,1.873,0.000
99442.200,96786.890,110366.400,102651.100,97553.630,104998.700,103798.400,99361.090,-0.137,0.895,-0.347,8.881,8.667,-2.808,66.667,61.000,1.000,2.604,0.000
