EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, ACC X, ACC Y, ACC Z, GYR X, GYR Y, GYR Z, BAT, CNT, VALID, DT, TRIG
117770.700,114540.200,130850.100,122108.200,116357.700,123563.400,124339.100,118804.100,-0.151,0.958,-0.229,5.341,1.770,-1.709,66.667,36.000,1.000,2.485,0.000
115289.200,112125.500,128081.700,119528.400,113905.800,120957.800,121717.400,116300.800,-0.151,0.958,-0.229,5.219,1.801,-1.678,66.667,37.000,1.000,2.621,0.000
113340.600,110228.400,125910.000,117502.100,111980.400,118910.100,119657.800,114333.600,-0.151,0.958,-0.230,5.188,1.434,-1.648,66.667,38.000,1.000,2.468,0.000
113132.400,110024.800,125679.600,117285.600,111774.200,118688.900,119433.300,114117.100,-0.153,0.957,-0.228,5.157,1.343,-1.740,66.667,39.000,1.000,2.447,0.000
113527.900,110409.300,126121.100,117697.400,112164.600,119103.000,119846.300,114508.900,-0.153,0.957,-0.231,5.127,1.160,-1.740,66.667,40.000,1.000,2.469,0.000
113200.900,110091.000,125756.300,117359.400,111842.400,118760.800,119501.800,114179.400,-0.153,0.953,-0.228,4.913,1.099,-1.587,66.667,41.000,1.000,2.502,0.000
111857.300,108784.600,124258.500,115965.500,110516.000,117352.600,118085.500,112828.600,-0.153,0.952,-0.230,4.852,1.038,-1.465,66.667,42.000,1.000,2.528,0.000
110630.500,107593.500,122891.800,114691.800,109303.200,116066.600,116788.700,111591.800,-0.150,0.948,-0.229,4.822,0.885,-1.312,66.667,43.000,1.000,3.054,0.000
110015.600,106997.000,122206.400,114050.900,108692.100,115421.500,116135.500,110967.000,-0.153,0.947,-0.225,4.822,0.854,-1.007,66.667,44.000,1.000,0.013,0.000
109663.600,106653.900,121811.700,113680.800,108339.400,115051.300,115759.700,110605.800,-0.156,0.947,-0.226,4.761,0.854,-0.702,66.667,45.000,1.000,1.898,0.000
109259.300,106258.800,121357.900,113256.800,107935.500,114627.800,115329.900,110193.400,-0.162,0.950,-0.221,4.669,0.854,-0.336,66.667,46.000,1.000,3.083,0.000
