EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, ACC X, ACC Y, ACC Z, GYR X, GYR Y, GYR Z, BAT, CNT, VALID, DT, TRIG
117642.900,114122.700,130472.200,120556.200,114354.400,124040.900,120722.300,116134.000,-0.155,0.932,-0.355,-1.801,1.404,2.747,66.667,36.000,1.000,0.010,0.000
115220.300,111774.500,127777.600,118058.000,112001.300,121491.200,118236.300,113741.400,-0.154,0.927,-0.358,-1.923,0.885,2.869,66.667,37.000,1.000,8.193,0.000
113323.400,109938.100,125670.200,116115.000,110160.200,119495.700,116291.200,111870.000,-0.155,0.918,-0.359,-1.892,0.549,3.082,66.667,38.000,1.000,14.917,0.000
113138.400,109764.900,125467.900,115945.700,109982.800,119302.100,116104.600,111691.700,-0.152,0.913,-0.363,-1.923,0.153,3.082,66.667,39.000,1.000,0.019,0.000
113548.600,110174.200,125925.500,116387.700,110381.000,119729.900,116523.700,112097.500,-0.153,0.909,-0.370,-1.892,-0.122,3.143,66.667,40.000,1.000,0.010,0.000
113239.400,109875.200,125580.100,116065.200,110077.200,119400.200,116203.100,111787.700,-0.154,0.910,-0.373,-1.617,-0.275,3.174,66.667,41.000,1.000,3.111,0.000
111917.000,108581.000,124108.900,114684.800,108792.300,118013.100,114851.300,110481.500,-0.152,0.911,-0.374,-1.404,-0.549,3.021,66.667,42.000,1.000,0.011,0.000
110711.200,107416.000,122769.900,113429.800,107624.400,116750.800,113622.800,109297.500,-0.150,0.910,-0.376,-1.099,-0.885,2.991,66.667,43.000,1.000,1.840,0.000
110115.900,106856.500,122110.800,112811.200,107049.600,116125.300,113017.900,108717.200,-0.141,0.910,-0.378,-0.946,-1.221,2.991,66.667,44.000,1.000,6.316,0.000
109777.800,106530.900,121738.000,112469.900,106725.100,115768.400,112675.900,108389.500,-0.131,0.908,-0.385,-0.702,-1.282,2.899,66.667,45.000,1.000,9.347,0.000
109388.200,106134.900,121305.600,112082.200,106349.300,115357.300,112278.900,108010.300,-0.123,0.910,-0.387,-0.519,-1.343,2.899,66.667,46.000,1.000,0.026,0.000
