EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
138625.800,137407.300,187992.900,193947.400,132199.500,141685.000,141986.100,127325.500,0.000
138596.300,137375.300,187941.300,193896.100,132166.900,141652.000,141953.600,127296.300,0.000
138571.500,137345.800,187895.200,193851.800,132138.600,141624.400,141925.900,127272.100,0.000
138536.500,137309.800,187844.600,193803.300,132107.800,141589.600,141893.200,127242.800,0.000
138510.500,137287.600,187806.600,193766.800,132089.300,141567.800,141871.500,127224.700,0.000
138485.700,137265.500,187767.500,193727.000,132066.400,141545.600,141847.000,127199.000,0.000
138458.900,137235.500,187722.200,193679.500,132036.800,141517.800,141817.400,127169.900,0.000
138440.300,137214.200,187685.600,193641.100,132015.600,141495.600,141795.400,127151.800,0.000
138423.500,137197.800,187654.000,193607.200,131997.600,141479.200,141775.900,127134.700,0.000
138404.100,137178.000,187620.000,193573.500,131976.900,141448.500,141751.400,127115.900,0.000
138392.400,137164.500,187590.600,193543.900,131961.800,141428.000,141734.000,127104.100,0.000
138376.800,137147.000,187558.500,193510.100,131941.700,141403.500,141711.700,127084.300,0.000
138350.400,137120.000,187518.500,193468.400,131912.800,141375.300,141683.800,127054.100,0.000
138330.100,137101.500,187486.700,193436.300,131894.800,141356.900,141664.600,127038.400,0.000
138319.400,137093.900,187464.600,193414.700,131890.800,141353.600,141660.500,127037.800,0.000
138309.700,137084.200,187440.300,193390.100,131883.400,141341.200,141651.100,127032.200,0.000
138290.100,137064.300,187408.100,193357.300,131865.700,141323.200,141632.500,127011.900,0.000
138259.800,137035.500,187366.500,193316.200,131837.900,141297.500,141603.600,126984.200,0.000
138249.900,137025.300,187342.200,193292.600,131828.000,141290.100,141592.200,126973.200,0.000
138240.900,137015.700,187316.800,193268.400,131818.000,141283.400,141581.600,126963.800,0.000
138235.600,137009.800,187296.100,193248.800,131811.700,141275.900,141573.800,126956.900,0.000
138222.700,136995.700,187271.200,193222.400,131796.900,141258.200,141556.100,126940.800,0.000
138200.800,136977.100,187242.000,193191.400,131778.800,141240.000,141537.300,126923.900,0.000
138186.200,136966.100,187219.000,193167.300,131767.100,141229.100,141526.000,126915.400,0.000
138172.600,136949.700,187191.400,193140.900,131751.400,141212.100,141511.200,126904.100,0.000
138168.900,136941.500,187173.800,193122.000,131743.800,141200.500,141501.700,126896.000,0.000
138161.600,136934.800,187157.200,193100.200,131735.300,141188.500,141490.000,126883.600,0.000
138158.600,136933.000,187145.300,193086.000,131734.000,141184.900,141486.500,126879.100,0.000
138144.300,136918.500,187120.000,193061.600,131720.900,141173.900,141472.100,126866.800,0.000
138132.200,136902.800,187093.900,193037.400,131706.000,141157.400,141457.700,126853.000,0.000
138130.800,136898.000,187080.000,193023.300,131700.600,141152.700,141452.900,126846.100,0.000
138120.900,136889.200,187061.200,193004.700,131691.000,141147.400,141444.200,126838.000,0.000
138101.200,136872.300,187032.400,192978.400,131673.200,141130.400,141428.500,126822.000,0.000
138090.500,136861.700,187010.700,192958.500,131662.300,141118.200,141416.000,126812.600,0.000
138084.300,136854.200,186993.300,192941.500,131654.800,141105.100,141406.300,126805.300,0.000
138079.800,136852.300,186982.300,192928.700,131654.300,141100.700,141402.300,126802.600,0.000
138072.800,136849.800,186968.700,192913.100,131650.200,141094.900,141396.300,126797.900,0.000
138064.600,136842.200,186949.100,192892.300,131638.700,141083.700,141384.500,126786.500,0.000
138060.000,136835.900,186933.700,192876.300,131631.000,141075.700,141375.300,126780.400,0.000
138061.900,136838.500,186927.400,192867.000,131632.400,141077.600,141375.900,126783.500,0.000
138054.900,136831.700,186913.300,192849.900,131625.200,141066.300,141364.900,126773.600,0.000
138047.800,136826.000,186899.700,192834.800,131620.900,141061.600,141359.100,126764.200,0.000
138053.600,136832.200,186897.500,192830.800,131629.400,141067.200,141365.700,126768.700,0.000
138049.400,136826.000,186884.100,192816.600,131625.700,141060.700,141359.600,126760.800,0.000
138027.900,136804.000,186852.800,192786.500,131603.600,141037.200,141338.000,126737.400,0.000
138024.000,136798.700,186838.500,192774.200,131599.100,141037.800,141334.200,126736.700,0.000
138016.800,136789.000,186821.200,192758.700,131591.100,141034.700,141329.300,126731.400,0.000
138006.500,136775.100,186799.300,192739.500,131577.500,141023.200,141318.500,126722.800,0.000
138001.100,136767.500,186784.300,192726.000,131570.300,141016.700,141313.500,126718.600,0.000
137996.000,136762.100,186772.700,192714.800,131566.000,141008.500,141310.100,126715.500,0.000
137992.100,136757.200,186760.000,192703.700,131561.900,141001.500,141303.800,126713.300,0.000
137984.600,136748.900,186742.000,192686.400,131553.300,140992.400,141295.300,126704.500,0.000
137989.000,136754.500,186738.500,192682.500,131558.200,140998.800,141299.600,126710.800,0.000
137987.100,136753.200,186730.600,192674.800,131558.700,140992.800,141295.900,126712.900,0.000
137980.900,136751.100,186719.200,192663.700,131556.800,140984.600,141290.200,126710.300,0.000
137970.900,136742.100,186699.100,192644.400,131546.300,140977.200,141280.700,126698.100,0.000
137971.700,136741.400,186692.000,192634.600,131544.800,140976.800,141279.000,126696.300,0.000
137977.500,136747.900,186693.000,192632.600,131550.900,140982.000,141284.800,126703.500,0.000
137970.100,136743.300,186682.000,192620.900,131546.300,140976.900,141279.700,126698.000,0.000
137962.500,136736.500,186667.500,192605.800,131540.300,140971.000,141272.100,126691.100,0.000
137962.000,136735.100,186658.400,192596.000,131540.300,140973.300,141271.200,126689.000,0.000
137964.600,136736.200,186653.500,192590.400,131542.500,140973.600,141270.200,126688.000,0.000
137963.700,136738.200,186647.600,192583.600,131545.500,140972.800,141268.900,126686.500,0.000
137950.100,136726.000,186629.400,192565.700,131534.100,140959.000,141256.500,126675.400,0.000
137949.400,136723.200,186619.500,192556.400,131531.400,140956.300,141254.500,126672.600,0.000
137953.500,136726.400,186614.800,192550.200,131534.500,140959.100,141257.100,126674.600,0.000
137954.100,136728.300,186610.300,192543.200,131535.800,140960.500,141256.900,126674.900,0.000
137954.900,136730.500,186606.300,192538.500,131537.000,140958.400,141255.800,126676.100,0.000
137939.900,136715.900,186585.200,192518.400,131523.600,140950.000,141245.200,126662.000,0.000
137937.000,136711.500,186574.000,192508.000,131519.100,140946.600,141241.100,126657.100,0.000
137933.900,136707.900,186563.600,192497.800,131514.800,140941.000,141236.600,126652.500,0.000
137924.000,136701.400,186550.300,192482.800,131506.700,140935.200,141228.700,126645.600,0.000
137916.300,136696.200,186538.800,192472.500,131502.400,140933.900,141225.800,126642.600,0.000
137918.000,136694.900,186530.800,192467.900,131503.700,140934.400,141226.000,126645.000,0.000
137922.400,136696.500,186524.700,192462.300,131506.300,140936.100,141228.800,126648.400,0.000
137921.100,136693.700,186516.800,192453.800,131503.700,140932.800,141226.900,126648.300,0.000
137911.400,136686.600,186504.000,192439.900,131496.900,140926.100,141220.200,126643.500,0.000
137903.400,136679.800,186489.500,192425.400,131490.200,140921.300,141216.200,126637.300,0.000
137897.000,136672.300,186474.400,192411.300,131483.400,140916.000,141209.500,126632.200,0.000
137895.400,136669.800,186465.700,192403.000,131484.000,140915.800,141209.000,126631.400,0.000
137900.200,136675.500,186466.400,192404.100,131489.600,140918.300,141212.800,126637.800,0.000
137889.200,136669.600,186453.200,192390.700,131482.300,140911.200,141205.800,126629.500,0.000
137887.100,136666.400,186441.800,192381.400,131478.400,140904.500,141201.700,126625.900,0.000
137889.900,136667.900,186434.000,192375.000,131478.200,140905.800,141202.100,126627.000,0.000
137882.600,136661.300,186421.100,192363.300,131472.300,140897.700,141194.500,126622.100,0.000
137883.700,136666.500,186420.100,192361.500,131478.200,140902.800,141198.500,126628.100,0.000
137885.900,136671.200,186416.900,192357.600,131482.300,140911.200,141203.500,126630.800,0.000
137883.800,136666.700,186406.700,192346.900,131478.700,140908.900,141199.900,126626.700,0.000
137885.200,136664.000,186401.100,192339.900,131476.500,140903.900,141196.100,126622.700,0.000
137890.600,136668.700,186400.900,192339.200,131481.300,140908.400,141198.600,126624.400,0.000
137884.900,136665.600,186389.900,192331.500,131477.800,140906.200,141195.000,126622.000,0.000
137883.000,136662.900,186379.000,192324.100,131473.600,140902.100,141192.700,126621.100,0.000
137871.900,136649.400,186360.600,192306.500,131460.700,140890.900,141181.000,126609.600,0.000
137870.000,136648.800,186353.600,192297.700,131458.600,140892.900,141179.800,126608.500,0.000
137871.700,136652.900,186350.200,192292.700,131461.800,140896.200,141185.100,126611.700,0.000
137869.700,136649.500,186341.200,192283.400,131459.300,140889.200,141180.800,126610.000,0.000
137867.800,136647.800,186331.800,192275.700,131458.400,140889.100,141179.500,126610.900,0.000
137861.200,136642.600,186320.000,192264.300,131455.400,140884.800,141173.200,126602.800,0.000
137866.300,136649.500,186322.900,192264.300,131463.800,140893.700,141178.600,126606.600,0.000
137867.300,136651.700,186320.000,192262.200,131466.500,140897.100,141180.200,126608.600,0.000
137865.800,136649.000,186312.200,192254.300,131463.400,140890.100,141177.700,126605.000,0.000
137869.700,136652.600,186310.100,192251.500,131466.200,140892.600,141180.200,126608.100,0.000
137868.200,136651.800,186303.900,192246.800,131467.300,140894.600,141181.800,126611.300,0.000
137855.900,136643.500,186288.200,192232.100,131460.800,140892.800,141178.500,126605.700,0.000
137853.100,136641.700,186278.300,192222.700,131459.900,140885.100,141175.200,126605.300,0.000
137848.200,136635.400,186264.500,192208.100,131451.500,140870.500,141165.700,126598.900,0.000
137844.000,136632.200,186254.900,192198.500,131447.100,140870.500,141162.500,126595.600,0.000
137844.000,136634.200,186252.700,192196.700,131451.300,140878.700,141168.100,126597.100,0.000
137844.400,136637.000,186249.700,192194.100,131453.400,140882.200,141169.500,126600.600,0.000
137844.900,136637.500,186242.600,192189.300,131453.700,140883.600,141172.000,126600.700,0.000
137839.500,136627.600,186229.700,192176.900,131444.300,140867.300,141159.600,126593.700,0.000
137834.800,136621.800,186221.600,192167.500,131439.800,140862.200,141153.600,126590.300,0.000
137836.800,136626.100,186220.300,192165.800,131444.300,140869.100,141160.100,126597.900,0.000
137837.900,136629.200,186215.900,192161.100,131445.100,140874.700,141161.900,126599.300,0.000
137829.900,136621.400,186200.900,192146.700,131434.600,140864.400,141151.700,126591.300,0.000
137829.200,136620.000,186194.600,192140.700,131432.400,140864.100,141151.600,126591.800,0.000
137831.500,136622.600,186193.900,192138.800,131435.300,140869.100,141155.600,126595.000,0.000
137844.600,136634.900,186201.000,192147.000,131447.400,140878.800,141166.600,126607.200,0.000
137837.300,136626.300,186186.500,192132.300,131437.700,140871.400,141158.400,126599.300,0.000
137825.000,136614.100,186168.700,192113.300,131425.800,140858.300,141147.300,126588.300,0.000
137826.000,136617.700,186167.200,192109.100,131430.800,140859.500,141148.700,126590.500,0.000
137841.200,136635.000,186180.000,192119.600,131449.800,140878.400,141166.100,126601.700,0.000
137849.700,136645.300,186183.400,192121.800,131459.600,140892.500,141176.000,126607.500,0.000
137824.300,136616.800,186151.400,192089.100,131429.300,140859.600,141143.800,126577.400,0.000
137826.900,136615.800,186146.900,192086.300,131428.900,140853.600,141142.700,126579.900,0.000
137833.700,136620.200,186148.600,192087.900,131434.400,140860.600,141148.900,126586.300,0.000
137835.300,136617.400,186142.600,192083.000,131431.000,140861.200,141148.000,126585.900,0.000
137832.100,136611.900,186130.900,192074.200,131424.900,140856.800,141145.500,126583.000,0.000
137828.700,136607.300,186119.500,192063.800,131420.100,140852.800,141141.800,126580.900,0.000
137824.600,136605.200,186111.200,192055.200,131418.300,140850.900,141140.500,126578.400,0.000
137824.100,136609.000,186108.400,192051.300,131420.700,140854.900,141145.000,126581.500,0.000
137824.800,136609.700,186103.200,192045.400,131419.400,140855.300,141145.700,126583.300,0.000
137830.100,136609.300,186100.900,192043.600,131418.700,140852.300,141143.000,126584.000,0.000
137824.300,136601.900,186090.300,192034.000,131411.200,140843.600,141133.900,126576.100,0.000
137820.000,136599.900,186082.300,192027.300,131409.400,140839.500,141130.700,126574.000,0.000
137822.800,136605.600,186080.900,192024.500,131414.900,140847.900,141138.000,126576.300,0.000
137819.400,136599.400,186069.100,192012.100,131406.600,140841.800,141129.500,126568.000,0.000
137816.900,136594.900,186059.300,192001.100,131399.700,140830.200,141119.600,126559.700,0.000
137822.000,136601.700,186062.700,192003.200,131407.300,140835.800,141126.300,126563.800,0.000
137828.700,136609.000,186065.700,192006.100,131414.900,140841.900,141131.800,126569.000,0.000
137831.000,136610.800,186062.500,192002.800,131417.500,140842.200,141134.100,126570.500,0.000
137831.900,136610.400,186056.100,191996.400,131416.500,140842.200,141134.700,126571.000,0.000
137823.800,136603.900,186044.100,191984.800,131410.700,140837.700,141128.700,126567.200,0.000
