EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, ACC X, ACC Y, ACC Z, GYR X, GYR Y, GYR Z, BAT, CNT, VALID, DT, TRIG
119149.100,113422.600,141684.100,401265.300,141379.900,137499.700,124002.200,134152.800,-0.152,0.941,-0.319,-5.829,-5.280,0.366,66.667,36.000,1.000,2.554,0.000
116504.100,110907.700,138528.700,391492.600,138256.700,134462.300,121261.100,131189.100,-0.149,0.938,-0.316,-6.256,-4.883,0.488,66.667,37.000,1.000,3.702,0.000
114420.700,108925.700,136046.800,383925.300,135748.800,132036.500,119068.300,128807.400,-0.144,0.929,-0.313,-6.592,-4.303,0.549,66.667,38.000,1.000,11.922,0.000
114174.100,108690.400,135757.600,383238.400,135419.100,131727.800,118786.800,128495.800,-0.138,0.923,-0.314,-7.019,-3.754,0.732,66.667,39.000,1.000,0.014,0.000
114569.200,109063.300,136230.400,384894.600,135902.800,132190.200,119206.900,128960.300,-0.138,0.917,-0.309,-6.958,-3.113,0.977,66.667,40.000,1.000,1.791,0.000
114205.700,108711.900,135793.400,383676.100,135519.200,131795.500,118857.900,128599.100,-0.139,0.910,-0.309,-7.141,-2.319,0.977,66.667,41.000,1.000,2.527,0.000
112769.500,107342.000,134076.600,378445.700,133828.500,130143.600,117368.300,126989.300,-0.146,0.907,-0.307,-6.927,-1.678,1.038,66.667,42.000,1.000,8.786,0.000
111460.900,106097.400,132515.400,373692.000,132231.900,128605.100,115969.400,125465.800,-0.145,0.903,-0.309,-7.080,-1.068,1.007,66.667,43.000,1.000,2.471,0.000
110818.400,105489.500,131749.300,371398.300,131421.000,127831.700,115261.100,124694.300,-0.147,0.904,-0.304,-6.927,-0.336,1.099,66.667,44.000,1.000,3.017,0.000
110464.100,105158.600,131326.500,370185.600,131009.400,127431.800,114899.100,124307.500,-0.147,0.906,-0.303,-7.141,0.244,0.946,66.667,45.000,1.000,0.007,0.000
110037.800,104758.700,130820.500,368763.400,130558.400,126984.500,114499.000,123880.300,-0.151,0.912,-0.299,-7.141,0.854,1.068,66.667,46.000,1.000,1.927,0.000
109486.600,104236.700,130166.800,366884.100,129933.900,126377.100,113951.500,123283.700,-0.152,0.919,-0.299,-7.233,1.312,1.068,66.667,47.000,1.000,7.590,0.000
108748.500,103535.700,129287.200,364244.300,129027.300,125509.200,113165.500,122420.000,-0.153,0.933,-0.298,-7.446,1.862,1.251,66.667,48.000,1.000,6.878,0.000
107798.300,102632.700,128152.800,360809.600,127857.100,124384.000,112148.100,121311.600,-0.159,0.943,-0.295,-7.599,2.197,1.312,66.667,49.000,1.000,0.020,0.000
106855.200,101733.200,127028.400,357481.900,126746.300,123301.100,111173.800,120264.300,-0.153,0.951,-0.299,-8.331,2.716,1.312,66.667,50.000,1.000,1.819,0.000
106363.200,101258.700,126441.100,355857.900,126207.000,122764.100,110697.300,119760.200,-0.152,0.957,-0.298,-8.545,3.326,1.495,66.667,51.000,1.000,11.253,0.000
106460.100,101344.200,126553.200,356340.200,126337.600,122885.800,110817.700,119889.500,-0.144,0.953,-0.298,-9.125,3.510,1.434,66.667,52.000,1.000,6.876,0.000
106156.600,101052.400,126187.100,355245.800,125941.400,122511.500,110486.200,119516.100,-0.137,0.957,-0.301,-9.430,4.211,1.587,66.667,53.000,1.000,0.085,0.000
105031.500,99982.010,124843.400,351125.600,124564.000,121184.400,109285.900,118208.600,-0.132,0.953,-0.299,-9.644,4.730,1.556,66.667,54.000,1.000,6.639,0.000
103717.800,98730.360,123276.000,346416.100,123007.500,119663.800,107909.600,116729.500,-0.122,0.950,-0.296,-9.888,5.554,1.495,66.667,55.000,1.000,2.600,0.000
103173.800,98207.430,122627.000,344637.600,122401.200,119055.000,107361.600,116150.000,-0.118,0.947,-0.288,-9.766,6.439,1.587,66.667,56.000,1.000,2.461,0.000
103661.400,98665.520,123209.300,346626.300,122992.500,119622.400,107877.500,116709.100,-0.112,0.947,-0.286,-9.827,7.324,1.526,66.667,57.000,1.000,2.521,0.000
103631.700,98633.400,123173.500,346555.000,122915.900,119556.800,107818.500,116640.400,-0.115,0.948,-0.279,-9.644,8.453,1.587,66.667,58.000,1.000,2.522,0.000
102414.300,97474.590,121722.100,342081.200,121435.300,118125.400,106523.200,115238.100,-0.114,0.946,-0.279,-9.888,9.460,1.587,66.667,59.000,1.000,8.732,0.000
100883.000,96020.880,119898.500,336566.300,119637.500,116372.200,104939.400,113530.100,-0.117,0.945,-0.278,-9.979,10.590,1.434,66.667,60.000,1.000,3.075,0.000
100315.600,95487.220,119225.700,334696.600,119014.000,115755.000,104382.700,112932.800,-0.124,0.944,-0.274,-9.827,11.475,1.373,66.667,61.000,1.000,0.012,0.000
101035.500,96178.990,120090.900,337568.600,119898.900,116612.000,105153.400,113761.700,-0.124,0.948,-0.282,-9.949,12.360,1.251,66.667,62.000,1.000,3.165,0.000
101170.400,96312.290,120257.000,338152.200,120046.000,116760.200,105283.400,113892.800,-0.134,0.954,-0.278,-9.766,13.214,1.312,66.667,63.000,1.000,14.349,0.000
99932.010,95136.270,118781.300,333596.900,118546.200,115307.500,103972.600,112472.300,-0.137,0.957,-0.279,-9.766,13.824,1.038,66.667,64.000,1.000,0.016,0.000
98311.210,93594.110,116847.800,327713.400,116622.300,113435.600,102286.400,110654.200,-0.147,0.960,-0.281,-9.888,14.343,0.885,66.667,65.000,1.000,1.842,0.000
97735.830,93045.090,116161.000,325780.000,115969.300,112793.800,101710.500,110034.700,-0.156,0.956,-0.282,-9.949,14.740,0.671,66.667,66.000,1.000,2.476,0.000
98579.250,93845.670,117165.700,329047.600,116988.800,113782.100,102604.400,110995.000,-0.161,0.948,-0.282,-9.979,15.045,0.519,66.667,67.000,1.000,2.468,0.000
98822.130,94073.950,117454.200,329993.300,117260.200,114051.800,102847.500,111249.600,-0.169,0.936,-0.281,-9.613,15.137,0.336,66.667,68.000,1.000,11.353,0.000
97605.660,92912.590,116003.200,325544.300,115788.200,112627.900,101561.900,109859.100,-0.173,0.926,-0.281,-9.491,15.167,0.000,66.667,69.000,1.000,8.020,0.000
95989.050,91373.210,114072.200,319650.100,113864.500,110757.700,99877.520,108044.100,-0.190,0.921,-0.282,-8.728,15.015,-0.153,66.667,70.000,1.000,0.009,0.000
95444.120,90857.800,113417.400,317732.300,113235.400,110140.600,99326.980,107452.500,-0.197,0.917,-0.280,-8.179,14.465,-0.549,66.667,71.000,1.000,1.940,0.000
96311.030,91686.220,114449.200,321035.400,114275.800,111150.700,100241.600,108435.800,-0.207,0.918,-0.282,-7.568,14.038,-0.488,66.667,72.000,1.000,2.516,0.000
96599.730,91960.880,114788.300,322115.000,114599.600,111472.600,100531.200,108738.400,-0.214,0.917,-0.282,-6.927,13.092,-0.549,66.667,73.000,1.000,2.445,0.000
95485.570,90896.730,113447.900,317944.700,113242.300,110159.800,99346.340,107452.700,-0.216,0.920,-0.280,-6.531,12.085,-0.580,66.667,74.000,1.000,2.531,0.000
93937.480,89418.910,111594.000,312272.500,111392.500,108357.900,97722.040,105703.200,-0.220,0.923,-0.275,-5.798,11.108,-0.549,66.667,75.000,1.000,2.462,0.000
93331.170,88837.520,110876.200,310291.600,110693.300,107667.600,97099.140,105040.700,-0.216,0.928,-0.278,-5.524,10.040,-0.336,66.667,76.000,1.000,3.724,0.000
94052.600,89519.450,111746.400,313273.000,111571.600,108517.400,97861.930,105868.900,-0.216,0.935,-0.281,-5.127,8.942,0.122,66.667,77.000,1.000,19.408,0.000
94294.680,89748.240,112036.000,314281.600,111853.900,108798.500,98110.980,106135.200,-0.207,0.939,-0.289,-5.005,7.843,0.244,66.667,78.000,1.000,0.015,0.000
93257.600,88764.520,110794.000,310434.000,110604.900,107591.000,97020.140,104955.600,-0.201,0.945,-0.287,-4.822,6.927,0.732,66.667,79.000,1.000,1.904,0.000
91803.160,87384.730,109057.900,305134.300,108877.500,105910.800,95504.840,103322.400,-0.190,0.943,-0.291,-4.852,5.890,1.160,66.667,80.000,1.000,4.985,0.000
91217.720,86829.390,108365.500,303198.800,108201.800,105250.700,94907.330,102683.600,-0.184,0.947,-0.291,-4.852,5.249,1.709,66.667,81.000,1.000,2.496,0.000
91853.100,87436.150,109133.300,305804.800,108975.100,106003.800,95581.880,103414.500,-0.177,0.942,-0.294,-4.700,4.486,2.136,66.667,82.000,1.000,2.450,0.000
92055.460,87634.390,109381.100,306666.800,109217.500,106242.900,95796.560,103639.300,-0.172,0.941,-0.300,-4.822,3.998,2.625,66.667,83.000,1.000,2.530,0.000
91103.840,86734.370,108247.800,303173.700,108078.700,105138.100,94803.480,102557.800,-0.165,0.941,-0.303,-4.669,3.448,3.204,66.667,84.000,1.000,2.492,0.000
89774.300,85471.300,106662.800,298337.700,106494.500,103600.700,93418.600,101056.700,-0.156,0.942,-0.306,-4.700,3.082,3.540,66.667,85.000,1.000,3.043,0.000
89222.380,84946.790,106005.900,296462.400,105842.500,102970.500,92848.790,100437.200,-0.154,0.948,-0.305,-4.547,2.838,3.967,66.667,86.000,1.000,0.007,0.000
89757.520,85456.370,106644.500,298603.900,106482.200,103595.400,93410.460,101041.800,-0.146,0.955,-0.310,-4.791,2.533,4.242,66.667,87.000,1.000,1.882,0.000
89919.520,85608.580,106833.600,299264.800,106668.100,103777.400,93573.840,101219.800,-0.147,0.962,-0.306,-4.791,2.502,4.578,66.667,88.000,1.000,8.770,0.000
89070.160,84795.790,105814.900,296152.400,105644.800,102783.700,92677.120,100252.900,-0.144,0.963,-0.305,-5.280,2.502,4.578,66.667,89.000,1.000,5.073,0.000
87871.820,83650.220,104383.300,291825.200,104210.400,101389.400,91420.990,98896.590,-0.149,0.961,-0.304,-5.524,2.380,4.456,66.667,90.000,1.000,2.422,0.000
87325.140,83126.490,103734.000,289995.800,103561.800,100755.700,90853.950,98282.210,-0.147,0.956,-0.307,-5.829,2.411,4.272,66.667,91.000,1.000,3.763,0.000
87704.200,83485.950,104191.400,291593.500,104021.100,101199.300,91257.670,98712.770,-0.155,0.951,-0.309,-6.042,2.380,4.028,66.667,92.000,1.000,9.386,0.000
87782.520,83559.880,104288.100,291988.800,104120.200,101298.100,91346.240,98802.110,-0.155,0.946,-0.312,-5.951,2.411,3.418,66.667,93.000,1.000,0.017,0.000
87032.300,82845.820,103393.600,289253.100,103229.600,100434.900,90566.660,97958.160,-0.154,0.941,-0.313,-5.981,2.380,2.655,66.667,94.000,1.000,1.819,0.000
85996.200,81859.980,102157.300,285482.900,102000.100,99236.530,89487.700,96795.440,-0.153,0.935,-0.310,-5.615,2.289,1.953,66.667,95.000,1.000,3.804,0.000
85483.360,81370.510,101548.000,283745.400,101395.900,98646.140,88955.900,96223.200,-0.149,0.932,-0.313,-5.646,2.289,1.190,66.667,96.000,1.000,21.792,0.000
85705.950,81578.340,101819.700,284803.800,101667.100,98909.920,89190.560,96478.910,-0.156,0.935,-0.310,-5.249,2.380,0.732,66.667,97.000,1.000,0.018,0.000
85669.640,81538.930,101783.000,284889.800,101630.900,98872.930,89153.680,96445.040,-0.159,0.934,-0.312,-5.219,2.258,0.183,66.667,98.000,1.000,3.103,0.000
84962.380,80863.530,100943.800,282444.100,100795.800,98057.450,88416.530,95655.840,-0.167,0.935,-0.314,-5.005,2.228,-0.092,66.667,99.000,1.000,0.008,0.000
84045.470,79993.910,99849.950,279157.300,99705.150,96997.260,87460.070,94625.270,-0.166,0.935,-0.313,-4.822,2.014,-0.549,66.667,100.000,1.000,0.003,0.000
