EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
37262.990,36564.480,260209.700,256492.600,120998.600,43820.540,60650.300,62990.700,0.000
36929.680,36237.290,258591.900,254883.000,120785.100,43470.290,60388.750,62634.460,0.000
36600.800,35910.780,256979.000,253279.900,120565.600,43121.410,60133.350,62276.560,0.000
36277.150,35587.970,255371.000,251682.400,120340.000,42774.730,59878.680,61920.090,0.000
35953.740,35266.810,253766.700,250087.500,120110.200,42429.460,59617.790,61566.560,0.000
35625.460,34943.560,252166.000,248493.800,119878.200,42084.000,59350.380,61215.930,0.000
35293.490,34618.000,250569.400,246903.700,119642.100,41735.890,59080.290,60865.120,0.000
34964.360,34294.420,248977.000,245320.200,119403.100,41386.630,58814.910,60512.050,0.000
34641.520,33974.850,247388.900,243743.600,119164.500,41040.240,58554.870,60158.700,0.000
34322.660,33658.570,245805.400,242170.800,118932.500,40702.030,58297.550,59813.410,0.000
34003.760,33343.460,244226.600,240599.200,118707.400,40370.900,58038.560,59479.550,0.000
33683.690,33028.410,242652.300,239030.300,118478.700,40038.260,57774.670,59147.480,0.000
33364.010,32713.880,241081.700,237467.700,118237.700,39699.060,57512.020,58805.180,0.000
33045.960,32398.420,239514.400,235912.000,117983.300,39354.710,57252.250,58449.870,0.000
32730.020,32082.890,237951.000,234359.900,117727.500,39012.890,56991.270,58094.610,0.000
32414.360,31769.300,236392.700,232808.800,117481.300,38677.670,56725.380,57754.870,0.000
32097.920,31458.380,234839.700,231260.600,117239.900,38343.960,56456.570,57431.260,0.000
31783.650,31150.500,233290.700,229719.200,116993.100,38007.500,56193.740,57108.320,0.000
31472.600,30842.790,231744.800,228185.300,116733.800,37669.730,55935.340,56770.270,0.000
31162.010,30533.990,230203.000,226655.100,116469.600,37337.680,55676.520,56424.050,0.000
30848.060,30225.470,228666.100,225125.500,116209.900,37011.700,55416.070,56084.040,0.000
30531.370,29918.540,227133.900,223597.800,115950.600,36682.960,55153.130,55747.870,0.000
30217.640,29613.360,225605.300,222076.500,115683.600,36347.680,54891.660,55404.570,0.000
29908.690,29306.290,224079.600,220562.800,115405.200,36009.270,54629.720,55050.470,0.000
29600.650,28996.780,222557.800,219052.800,115125.200,35676.420,54362.650,54698.270,0.000
29289.540,28688.640,221041.100,217543.500,114854.300,35352.680,54089.080,54361.000,0.000
28976.210,28384.780,219529.100,216036.200,114587.900,35030.730,53811.880,54033.270,0.000
28665.830,28084.480,218020.400,214534.700,114315.800,34704.310,53540.310,53700.770,0.000
28361.390,27783.740,216514.800,213040.700,114034.000,34375.380,53275.760,53358.570,0.000
28061.330,27482.880,215014.100,211551.600,113752.900,34052.630,53013.680,53019.140,0.000
27760.880,27183.740,213518.700,210063.600,113479.900,33736.370,52747.540,52692.410,0.000
27458.710,26886.370,212027.400,208576.900,113207.000,33417.080,52474.890,52371.170,0.000
27158.520,26590.230,210539.200,207095.800,112926.100,33091.070,52203.930,52043.430,0.000
26861.050,26291.580,209053.900,205621.800,112633.800,32761.550,51935.610,51704.600,0.000
26563.920,25990.960,207572.300,204151.600,112338.800,32437.330,51666.460,51365.520,0.000
26264.730,25692.650,206095.600,202682.600,112052.000,32122.660,51394.950,51038.380,0.000
25964.030,25398.470,204624.100,201216.200,111769.900,31810.590,51121.070,50719.250,0.000
25665.330,25107.790,203156.300,199755.500,111483.700,31494.630,50850.690,50395.660,0.000
25370.850,24817.600,201691.800,198301.800,111189.500,31176.710,50585.240,50062.540,0.000
25079.990,24527.330,200231.900,196853.000,110895.500,30865.370,50322.250,49730.330,0.000
24787.680,24236.580,198776.700,195405.600,110607.100,30560.080,50055.600,49407.460,0.000
24490.410,23944.190,197325.100,193959.500,110317.900,30250.930,49781.370,49088.300,0.000
24192.650,23652.610,195876.400,192518.000,110022.800,29935.270,49507.740,48764.610,0.000
23900.180,23363.660,194431.500,191083.600,109722.400,29619.070,49240.210,48435.180,0.000
23612.950,23077.440,192991.500,189654.300,109423.500,29310.650,48977.430,48108.880,0.000
23326.440,22793.740,191556.400,188227.000,109130.000,29010.110,48713.610,47792.250,0.000
23038.720,22513.020,190125.400,186801.700,108836.900,28709.740,48444.990,47480.820,0.000
22750.720,22233.530,188697.500,185381.000,108539.300,28404.320,48176.150,47165.520,0.000
22462.850,21950.270,187273.100,183966.300,108234.200,28093.940,47908.210,46841.130,0.000
22176.790,21664.710,185853.300,182556.700,107927.700,27785.660,47641.090,46515.290,0.000
21892.010,21381.130,184438.300,181149.600,107624.700,27482.090,47372.490,46196.140,0.000
21606.200,21099.730,183026.300,179744.000,107320.200,27177.290,47098.730,45880.500,0.000
21320.000,20819.160,181616.400,178341.600,107010.200,26868.850,46823.960,45562.100,0.000
21035.740,20538.100,180209.500,176944.300,106694.700,26559.390,46551.150,45239.130,0.000
20755.190,20258.590,178807.200,175551.800,106380.900,26254.780,46282.010,44919.020,0.000
20476.200,19981.700,177409.900,174162.700,106073.000,25955.980,46014.690,44607.640,0.000
20196.910,19706.740,176017.300,172776.800,105766.900,25658.380,45746.090,44301.720,0.000
19919.450,19434.510,174628.700,171395.700,105460.300,25360.670,45480.820,43996.110,0.000
19644.230,19162.420,173243.500,170019.600,105149.700,25062.480,45218.860,43686.270,0.000
19369.410,18888.250,171861.600,168647.200,104835.800,24765.250,44957.030,43373.820,0.000
19093.600,18613.380,170483.300,167277.200,104521.300,24469.920,44692.840,43063.350,0.000
18817.010,18340.350,169109.300,165910.300,104206.600,24174.840,44425.290,42755.480,0.000
18540.130,18069.180,167739.200,164547.800,103891.000,23879.430,44158.140,42447.210,0.000
18263.290,17796.920,166372.500,163190.100,103570.800,23583.130,43890.710,42134.510,0.000
17989.120,17525.330,165009.600,161836.400,103248.500,23288.800,43623.700,41821.430,0.000
17718.790,17257.250,163651.200,160486.000,102930.000,22998.450,43358.670,41514.410,0.000
17449.990,16991.400,162297.000,159138.900,102613.900,22709.350,43092.770,41212.520,0.000
17181.080,16726.180,160946.500,157795.900,102297.000,22419.490,42826.230,40911.100,0.000
16912.550,16460.400,159599.400,156457.200,101975.600,22128.250,42558.460,40606.070,0.000
16645.860,16195.330,158255.900,155122.500,101652.200,21838.760,42291.430,40300.220,0.000
16380.550,15932.080,156916.600,153791.400,101330.400,21552.370,42026.430,39997.570,0.000
16115.710,15670.240,155581.500,152463.900,101008.600,21266.400,41761.100,39697.210,0.000
15851.750,15409.970,154250.000,151140.200,100686.500,20980.220,41497.010,39397.620,0.000
15588.040,15149.880,152922.200,149820.500,100361.800,20693.290,41232.640,39096.210,0.000
15325.670,14891.440,151598.300,148504.800,100036.300,20408.910,40969.260,38795.180,0.000
15065.260,14635.360,150278.500,147193.000,99712.950,20128.650,40708.700,38497.480,0.000
14804.500,14378.150,148962.000,145884.100,99388.600,19848.010,40446.880,38200.630,0.000
14543.250,14119.230,147648.300,144578.100,99063.170,19565.870,40184.160,37903.560,0.000
14282.790,13859.870,146338.100,143276.100,98736.050,19282.980,39920.650,37606.130,0.000
14022.620,13600.720,145032.100,141978.300,98406.930,19000.310,39656.180,37308.360,0.000
13762.190,13341.750,143730.300,140684.500,98076.190,18718.440,39390.430,37010.450,0.000
13504.270,13085.260,142433.300,139395.200,97745.020,18439.010,39123.660,36714.490,0.000
13250.810,12833.890,141140.700,138110.300,97417.050,18164.500,38860.030,36423.400,0.000
12998.440,12584.520,139851.800,136829.300,97090.090,17892.560,38598.610,36135.000,0.000
12744.530,12334.760,138566.100,135551.600,96762.440,17621.660,38338.800,35847.920,0.000
12488.900,12084.160,137283.500,134277.000,96433.130,17350.270,38079.190,35560.800,0.000
12231.860,11831.970,136003.900,133005.200,96099.780,17075.830,37815.610,35271.090,0.000
11974.640,11579.360,134727.500,131736.600,95764.590,16800.180,37550.140,34980.360,0.000
11718.400,11327.080,133454.600,130471.600,95427.950,16524.880,37284.050,34689.710,0.000
11464.590,11076.650,132185.800,129210.800,95091.270,16251.250,37019.440,34399.810,0.000
