EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
214428.100,213259.000,304428.600,313380.900,204449.600,219124.700,219546.400,196974.900,0.000
210187.800,209044.100,298388.300,307162.300,200400.700,214801.200,215195.200,193083.900,0.000
206250.200,205130.100,292775.600,301379.900,196652.400,210795.600,211161.500,189472.300,0.000
202580.000,201479.800,287541.700,295988.000,193156.900,207057.500,207400.900,186103.800,0.000
199150.300,198070.900,282646.800,290945.900,189885.100,203553.600,203875.500,182948.900,0.000
195941.400,194881.100,278065.600,286226.400,186822.200,200272.400,200579.700,180000.300,0.000
192932.900,191891.300,273771.600,281801.300,183952.200,197199.900,197492.400,177237.200,0.000
190101.500,189074.600,269728.700,277635.600,181246.900,194306.100,194582.900,174630.100,0.000
187454.600,186442.400,265943.700,273736.000,178717.300,191601.000,191863.500,172194.700,0.000
184968.100,183972.500,262389.700,270075.500,176347.200,189063.700,189315.300,169913.000,0.000
182628.800,181647.800,259043.100,266632.300,174120.300,186672.900,186918.500,167769.900,0.000
180424.200,179456.000,255888.300,263387.000,172022.900,184422.300,184661.100,165750.400,0.000
178327.500,177373.000,252899.400,260310.500,170034.600,182288.200,182520.200,163832.200,0.000
176352.900,175413.300,250078.800,257410.600,168157.500,180274.000,180502.500,162026.700,0.000
174489.700,173562.700,247409.800,254666.700,166379.100,178369.100,178593.800,160311.700,0.000
172723.500,171805.700,244883.600,252067.500,164693.100,176561.800,176782.700,158685.100,0.000
171067.800,170162.000,242513.900,249627.300,163116.400,174873.300,175085.100,157165.700,0.000
169484.400,168591.800,240252.800,247300.500,161607.000,173261.700,173466.800,155711.100,0.000
167990.100,167106.300,238112.600,245101.500,160181.400,171738.100,171939.800,154342.500,0.000
166583.600,165705.700,236093.400,243024.400,158841.000,170299.600,170498.100,153049.500,0.000
165239.600,164367.900,234166.900,241041.300,157558.600,168922.700,169119.800,151811.900,0.000
163974.500,163109.700,232349.900,239171.400,156352.200,167628.800,167823.700,150649.300,0.000
162765.700,161909.400,230619.300,237391.300,155201.800,166396.100,166588.700,149539.300,0.000
161621.600,160772.800,228978.900,235703.900,154114.800,165230.500,165419.100,148489.900,0.000
160532.600,159690.300,227415.000,234094.800,153076.400,164116.200,164302.800,147486.900,0.000
159492.300,158657.300,225924.000,232562.300,152084.700,163053.700,163237.800,146531.900,0.000
158504.000,157674.700,224505.800,231105.600,151141.900,162046.200,162227.500,145627.600,0.000
157567.200,156746.800,223162.100,229725.700,150251.600,161101.600,161276.400,144772.100,0.000
156666.000,155850.000,221871.700,228400.800,149392.700,160173.900,160352.300,143945.900,0.000
155821.100,155008.600,220655.300,227150.200,148588.000,159314.000,159489.200,143170.200,0.000
155019.000,154209.000,219497.800,225964.700,147826.100,158485.700,158666.200,142436.800,0.000
154243.600,153437.500,218386.000,224824.000,147088.900,157689.600,157873.000,141727.800,0.000
153506.300,152705.000,217328.400,223736.600,146386.200,156947.500,157123.200,141052.400,0.000
152805.800,152008.800,216320.500,222698.100,145717.500,156239.900,156409.900,140407.300,0.000
152139.800,151345.700,215359.900,221710.300,145078.500,155554.900,155723.700,139793.600,0.000
151509.000,150718.300,214447.400,220773.700,144474.900,154908.900,155076.300,139212.100,0.000
150908.500,150119.200,213579.100,219881.800,143904.300,154295.100,154463.000,138659.000,0.000
150344.000,149556.100,212759.800,219039.000,143367.000,153717.800,153884.300,138140.400,0.000
149781.200,148996.300,211955.800,218213.300,142833.200,153147.700,153314.500,137629.200,0.000
149256.100,148476.600,211198.400,217435.600,142337.100,152611.200,152782.500,137150.800,0.000
148744.700,147969.700,210463.500,216682.300,141852.900,152092.700,152262.100,136684.800,0.000
148259.400,147490.100,209767.800,215969.200,141395.500,151599.700,151769.400,136245.600,0.000
147798.100,147032.500,209105.100,215289.600,140956.800,151131.200,151299.200,135825.200,0.000
147361.600,146599.600,208475.500,214642.700,140540.900,150694.800,150854.700,135424.500,0.000
146943.700,146183.600,207871.000,214022.700,140142.100,150269.100,150426.900,135042.100,0.000
146550.900,145794.400,207300.300,213436.300,139767.800,149867.700,150026.700,134683.900,0.000
146180.100,145426.400,206757.500,212880.100,139417.000,149492.000,149651.000,134347.800,0.000
145814.700,145058.100,206226.400,212337.400,139066.700,149105.500,149270.700,134015.000,0.000
145465.000,144709.000,205718.400,211815.300,138732.500,148757.000,148912.100,133692.800,0.000
145116.100,144363.500,205219.200,211301.200,138400.400,148404.300,148557.900,133371.500,0.000
144794.900,144048.500,204755.900,210826.100,138098.500,148080.200,148233.500,133077.700,0.000
144499.500,143758.200,204325.000,210383.300,137820.500,147780.000,147929.500,132809.500,0.000
144210.300,143472.500,203905.000,209949.000,137543.200,147483.400,147631.300,132538.600,0.000
143934.800,143197.500,203502.200,209535.600,137278.300,147198.700,147345.000,132283.300,0.000
143673.800,142935.000,203117.800,209142.300,137028.200,146925.900,147073.200,132043.200,0.000
143421.000,142685.400,202748.800,208763.000,136790.000,146666.500,146818.700,131811.400,0.000
143179.200,142446.300,202396.000,208403.300,136562.200,146418.500,146573.900,131591.900,0.000
142943.400,142213.200,202053.800,208053.100,136340.300,146181.300,146334.000,131376.900,0.000
142720.500,141992.200,201727.400,207718.500,136128.700,145952.100,146104.700,131170.300,0.000
142509.000,141781.900,201414.600,207397.900,135926.400,145736.800,145889.000,130975.600,0.000
142300.000,141570.100,201105.500,207081.700,135721.700,145507.700,145665.500,130781.000,0.000
142110.100,141380.800,200822.500,206789.400,135539.900,145311.700,145471.700,130605.500,0.000
141928.800,141198.600,200552.600,206511.300,135364.800,145131.500,145286.500,130436.600,0.000
141749.300,141015.600,200284.900,206235.900,135187.100,144946.500,145098.600,130265.000,0.000
141581.200,140847.600,200033.700,205978.100,135025.800,144768.700,144923.300,130109.500,0.000
141426.100,140691.800,199798.300,205738.700,134879.700,144604.100,144763.700,129967.900,0.000
141276.400,140542.800,199571.800,205509.000,134738.000,144453.800,144612.000,129833.400,0.000
141113.100,140382.700,199337.900,205268.100,134582.400,144298.700,144451.300,129686.100,0.000
140968.100,140238.700,199122.600,205044.100,134439.400,144151.100,144300.200,129551.600,0.000
140834.700,140101.000,198916.200,204832.900,134304.600,143999.500,144150.800,129422.200,0.000
140711.800,139974.600,198723.400,204634.900,134182.700,143871.200,144021.300,129303.400,0.000
140593.000,139855.200,198540.300,204448.600,134071.000,143752.400,143902.400,129197.300,0.000
140465.600,139731.100,198354.500,204257.900,133953.700,143627.800,143775.300,129081.400,0.000
140343.300,139612.900,198176.300,204078.300,133841.500,143506.100,143653.200,128970.400,0.000
140228.800,139498.400,198005.800,203905.400,133734.800,143393.000,143538.100,128866.100,0.000
140124.800,139394.800,197847.600,203744.200,133636.000,143288.800,143433.500,128770.000,0.000
140029.200,139300.800,197699.300,203592.900,133544.900,143188.300,143334.000,128682.800,0.000
139928.000,139200.800,197548.400,203438.100,133446.600,143079.200,143228.700,128589.900,0.000
139838.400,139110.900,197408.200,203294.600,133357.900,142984.700,143133.900,128505.600,0.000
139759.800,139029.600,197278.700,203160.000,133276.600,142901.200,143046.400,128427.700,0.000
139676.200,138943.900,197148.000,203025.100,133195.000,142814.100,142960.000,128348.100,0.000
139579.800,138845.600,197007.700,202882.000,133102.900,142718.400,142864.200,128260.800,0.000
139496.400,138763.000,196884.300,202757.300,133025.200,142636.200,142780.200,128184.800,0.000
139417.100,138685.200,196764.300,202635.400,132949.000,142555.200,142699.000,128111.200,0.000
139352.900,138619.600,196657.500,202526.200,132885.500,142487.800,142632.200,128050.300,0.000
139292.200,138559.000,196556.400,202422.100,132826.200,142422.000,142567.400,127993.500,0.000
139228.900,138498.700,196456.700,202318.100,132764.100,142360.200,142501.300,127935.000,0.000
139161.300,138431.300,196352.800,202210.300,132697.000,142292.400,142432.400,127870.700,0.000
139084.900,138355.500,196241.900,202096.500,132623.100,142211.500,142353.100,127796.900,0.000
139028.000,138299.500,196153.500,202006.900,132574.200,142155.300,142298.900,127746.000,0.000
138971.400,138243.800,196065.800,201920.600,132525.600,142100.200,142245.000,127697.200,0.000
138917.000,138190.700,195981.800,201836.500,132476.100,142050.500,142191.700,127650.100,0.000
138865.900,138137.100,195900.000,201751.100,132423.600,141989.600,142135.700,127602.600,0.000
138808.900,138079.900,195812.100,201660.800,132366.400,141927.700,142076.000,127549.300,0.000
138761.300,138035.800,195736.200,201584.200,132321.700,141882.900,142029.500,127507.900,0.000
138716.700,137996.100,195664.600,201510.300,132282.000,141842.500,141987.400,127471.900,0.000
138668.000,137950.300,195589.800,201432.800,132237.800,141794.600,141939.000,127425.400,0.000
138629.600,137911.500,195525.700,201367.500,132202.600,141756.400,141899.300,127391.100,0.000
138585.800,137865.400,195455.400,201296.100,132160.300,141706.500,141851.100,127348.100,0.000
138549.000,137827.400,195394.100,201235.700,132125.900,141668.300,141814.400,127315.900,0.000
138510.900,137789.400,195332.300,201174.000,132091.800,141629.100,141775.900,127282.900,0.000
138477.500,137756.100,195274.100,201116.900,132061.100,141591.600,141740.400,127253.000,0.000
138429.400,137710.800,195204.300,201044.800,132016.000,141549.300,141694.700,127207.200,0.000
138397.200,137682.200,195150.600,200988.500,131987.900,141526.400,141668.000,127180.400,0.000
138373.000,137658.600,195101.600,200939.200,131961.400,141497.600,141637.600,127153.400,0.000
138341.100,137626.100,195045.400,200882.200,131928.300,141461.200,141602.200,127119.100,0.000
138305.600,137589.600,194988.300,200823.500,131894.400,141424.600,141566.800,127084.800,0.000
138281.500,137564.500,194945.600,200778.900,131873.400,141402.900,141543.600,127064.600,0.000
138251.900,137534.700,194897.600,200731.800,131847.700,141378.900,141517.300,127038.200,0.000
138225.500,137506.000,194851.100,200685.400,131822.800,141345.000,141487.300,127010.000,0.000
138205.000,137485.200,194810.500,200644.900,131805.200,141319.500,141463.400,126993.600,0.000
138180.600,137463.300,194768.000,200601.900,131782.600,141295.100,141440.600,126974.000,0.000
138153.100,137438.900,194724.900,200556.000,131757.100,141269.300,141415.400,126950.100,0.000
138122.100,137410.100,194677.900,200507.600,131728.000,141239.300,141385.000,126921.300,0.000
138097.800,137385.800,194635.800,200464.900,131705.500,141217.300,141361.400,126898.700,0.000
138080.000,137366.000,194599.600,200430.000,131688.300,141193.300,141341.100,126882.500,0.000
138057.300,137341.400,194560.000,200390.900,131664.800,141165.300,141315.900,126860.300,0.000
138037.200,137321.200,194525.700,200356.500,131645.900,141148.500,141297.300,126843.600,0.000
138016.100,137299.300,194488.000,200320.400,131624.000,141124.400,141273.700,126825.200,0.000
138003.400,137288.300,194457.900,200291.700,131611.600,141114.200,141262.400,126813.300,0.000
138000.200,137285.800,194438.500,200272.000,131608.700,141103.500,141253.300,126810.500,0.000
137970.800,137259.000,194394.600,200226.200,131580.300,141073.300,141221.600,126781.200,0.000
137958.400,137248.800,194368.500,200198.800,131567.700,141063.200,141208.900,126769.500,0.000
137936.900,137228.600,194332.100,200160.500,131545.700,141049.400,141188.500,126747.200,0.000
137919.900,137209.800,194298.300,200125.700,131528.000,141029.500,141169.000,126728.400,0.000
137911.300,137196.800,194273.300,200101.500,131519.500,141012.600,141155.600,126721.200,0.000
137900.900,137185.500,194249.700,200079.100,131511.200,141002.700,141146.800,126710.400,0.000
137881.600,137166.800,194218.600,200046.600,131493.800,140983.200,141127.100,126690.500,0.000
137866.100,137152.400,194191.200,200017.500,131478.600,140960.900,141107.400,126676.200,0.000
137861.000,137148.300,194173.000,199997.500,131474.700,140955.800,141100.400,126670.800,0.000
137855.300,137143.100,194153.400,199976.500,131466.200,140948.700,141091.500,126661.200,0.000
137842.100,137129.800,194127.200,199950.500,131449.600,140934.500,141077.400,126646.700,0.000
137830.400,137116.600,194101.500,199927.200,131435.800,140923.600,141066.400,126636.000,0.000
137810.200,137097.100,194070.600,199896.100,131419.200,140906.900,141047.700,126620.500,0.000
137794.200,137080.000,194043.800,199870.700,131407.100,140893.200,141036.200,126611.000,0.000
137788.600,137073.000,194025.000,199854.200,131402.400,140888.400,141031.900,126607.500,0.000
137778.700,137065.700,194003.600,199833.500,131395.500,140880.300,141023.300,126597.700,0.000
137761.300,137050.800,193978.500,199805.200,131381.900,140860.900,141008.600,126582.900,0.000
137755.500,137044.900,193963.300,199786.700,131376.200,140854.900,141001.400,126578.000,0.000
137746.000,137035.300,193942.000,199764.300,131366.400,140847.100,140991.300,126568.900,0.000
137738.900,137029.200,193923.400,199747.600,131361.600,140837.900,140984.200,126563.800,0.000
137734.900,137026.500,193908.900,199735.900,131360.100,140834.100,140981.600,126561.300,0.000
137729.200,137019.000,193892.800,199720.100,131354.600,140830.200,140977.200,126556.700,0.000
137712.000,136998.600,193864.100,199692.500,131334.900,140811.100,140955.600,126543.200,0.000
137701.000,136983.800,193840.100,199670.300,131320.400,140795.800,140941.300,126527.800,0.000
137695.800,136977.000,193822.000,199653.000,131312.800,140787.800,140932.600,126518.900,0.000
137697.800,136978.600,193813.000,199642.500,131314.500,140788.100,140933.800,126519.600,0.000
137694.000,136974.500,193798.500,199625.900,131306.400,140779.300,140924.900,126513.400,0.000
137681.500,136962.200,193774.200,199601.400,131291.500,140767.800,140911.400,126499.800,0.000
137665.100,136947.900,193747.300,199577.000,131279.000,140758.800,140899.300,126487.900,0.000
137666.000,136950.100,193738.900,199572.400,131284.700,140763.500,140904.200,126493.400,0.000
137655.300,136940.400,193719.400,199554.100,131278.000,140756.000,140896.800,126486.100,0.000
137647.100,136932.400,193703.400,199535.600,131269.200,140749.300,140887.900,126477.800,0.000
137642.300,136929.000,193691.800,199520.700,131265.100,140745.100,140882.300,126473.400,0.000
137641.500,136927.400,193681.800,199509.700,131264.500,140734.500,140877.200,126473.600,0.000
137642.900,136930.900,193674.200,199503.000,131268.600,140736.600,140881.600,126475.600,0.000
137633.000,136923.000,193656.300,199488.700,131261.200,140730.000,140873.900,126470.300,0.000
137612.800,136904.400,193628.600,199463.200,131240.900,140712.600,140856.000,126452.900,0.000
137603.200,136895.400,193611.500,199446.800,131230.400,140704.200,140845.200,126443.200,0.000
137603.900,136894.100,193603.400,199437.200,131231.900,140704.300,140845.800,126441.600,0.000
137599.400,136890.800,193590.300,199423.900,131231.800,140700.900,140845.400,126440.800,0.000
137592.300,136887.100,193575.500,199408.800,131229.600,140695.600,140840.600,126438.900,0.000
137596.500,136892.500,193572.300,199403.100,131234.400,140701.000,140843.600,126444.500,0.000
137583.200,136879.500,193550.500,199377.200,131219.900,140686.200,140828.500,126429.600,0.000
137580.600,136878.000,193538.800,199361.200,131217.600,140685.100,140825.300,126423.800,0.000
137578.600,136874.200,193526.300,199348.800,131213.600,140676.300,140820.200,126419.800,0.000
137582.300,136878.500,193522.000,199345.200,131217.500,140682.700,140823.200,126420.300,0.000
137576.900,136872.500,193510.500,199334.100,131211.500,140676.900,140816.500,126413.300,0.000
137567.200,136861.300,193493.300,199318.900,131203.000,140667.000,140806.900,126402.800,0.000
137566.000,136858.200,193483.300,199311.300,131201.400,140662.300,140803.900,126405.600,0.000
137559.600,136852.000,193468.800,199298.900,131196.400,140660.300,140802.400,126402.200,0.000
137558.400,136850.000,193460.700,199290.200,131195.300,140652.700,140800.200,126401.700,0.000
137557.100,136847.800,193451.600,199279.500,131191.000,140641.200,140792.600,126398.100,0.000
137556.800,136848.200,193442.300,199269.300,131190.100,140647.800,140793.300,126395.900,0.000
137544.600,136835.200,193420.500,199249.400,131179.400,140636.900,140782.600,126383.600,0.000
137544.900,136835.200,193412.300,199241.800,131180.500,140634.600,140780.300,126383.400,0.000
137544.800,136834.600,193404.800,199234.400,131180.100,140637.200,140781.200,126385.400,0.000
137546.300,136834.200,193396.600,199228.100,131179.600,140636.000,140780.600,126388.000,0.000
137537.100,136825.200,193378.600,199211.700,131170.400,140627.000,140774.300,126380.500,0.000
137531.500,136822.100,193366.600,199199.900,131167.500,140628.000,140772.700,126378.200,0.000
137526.900,136820.000,193354.900,199187.500,131164.400,140622.400,140766.900,126371.900,0.000
137529.600,136823.600,193348.400,199179.900,131164.100,140621.100,140765.600,126367.600,0.000
137531.500,136826.300,193343.900,199171.000,131165.100,140625.700,140766.900,126366.400,0.000
137532.000,136827.500,193338.800,199164.000,131166.400,140630.300,140767.500,126367.600,0.000
137521.900,136816.800,193323.800,199150.500,131158.200,140619.100,140757.500,126362.000,0.000
137517.200,136808.800,193310.700,199139.000,131152.400,140608.800,140750.100,126358.000,0.000
137518.900,136805.800,193302.100,199131.500,131151.600,140610.500,140749.700,126356.400,0.000
137524.100,136807.500,193298.600,199127.500,131154.800,140617.700,140752.600,126357.500,0.000
137523.900,136805.800,193290.800,199118.600,131153.000,140606.900,140748.900,126354.500,0.000
137524.600,136808.200,193283.900,199112.200,131156.600,140609.600,140752.700,126357.900,0.000
137520.500,136804.000,193272.300,199102.100,131154.500,140600.900,140748.300,126358.200,0.000
137512.900,136795.700,193258.900,199089.000,131145.600,140586.600,140737.200,126350.500,0.000
137517.400,136802.700,193259.100,199086.000,131150.100,140598.500,140742.100,126352.200,0.000
137513.800,136798.300,193248.800,199075.000,131144.000,140589.200,140736.400,126343.700,0.000
137516.800,136800.400,193244.800,199070.800,131145.600,140593.900,140737.800,126341.300,0.000
137510.200,136791.300,193229.000,199056.300,131137.600,140584.400,140729.800,126334.800,0.000
137499.800,136781.200,193211.100,199039.300,131126.100,140569.900,140718.500,126324.300,0.000
137504.200,136787.000,193209.500,199032.700,131130.800,140580.000,140724.600,126328.800,0.000
137503.300,136788.000,193201.700,199021.700,131128.800,140578.800,140722.200,126326.100,0.000
137500.300,136785.100,193189.500,199010.800,131123.800,140572.600,140716.600,126322.500,0.000
137499.700,136783.300,193179.100,199003.500,131120.300,140571.200,140716.100,126324.200,0.000
137499.400,136781.500,193171.000,198997.500,131120.200,140574.200,140718.900,126326.800,0.000
137489.700,136772.700,193155.300,198983.600,131113.200,140570.400,140713.300,126319.800,0.000
137480.700,136764.300,193141.900,198972.700,131109.200,140566.200,140709.100,126316.300,0.000
137471.800,136755.000,193127.700,198960.300,131102.700,140551.400,140700.700,126309.800,0.000
137472.400,136758.800,193123.500,198957.100,131107.700,140556.200,140705.000,126311.900,0.000
137470.700,136760.300,193117.300,198952.000,131110.800,140556.600,140704.500,126312.200,0.000
137466.100,136760.000,193107.600,198941.500,131109.300,140559.800,140703.700,126310.100,0.000
137470.700,136765.400,193104.600,198936.700,131112.600,140568.700,140707.300,126312.700,0.000
137464.700,136760.000,193091.300,198922.800,131104.300,140563.500,140700.500,126305.100,0.000
137469.300,136762.700,193088.300,198921.600,131105.200,140560.500,140699.700,126309.600,0.000
137476.000,136769.100,193088.600,198925.500,131113.000,140569.100,140711.200,126319.900,0.000
137451.100,136745.500,193057.500,198893.100,131090.100,140551.800,140690.200,126298.200,0.000
137449.500,136742.500,193051.000,198885.800,131089.200,140549.800,140689.200,126301.300,0.000
137449.600,136740.900,193044.900,198881.200,131088.800,140547.700,140689.300,126303.600,0.000
137449.600,136739.800,193038.100,198875.500,131089.000,140546.300,140688.000,126300.900,0.000
137453.300,136743.300,193036.300,198873.800,131093.100,140545.600,140688.800,126302.600,0.000
137459.700,136749.800,193037.100,198873.100,131098.300,140551.000,140692.600,126306.000,0.000
137460.400,136748.100,193030.200,198866.600,131095.800,140546.100,140688.500,126300.400,0.000
137458.600,136742.900,193019.900,198857.800,131090.400,140537.200,140680.800,126291.500,0.000
137460.400,136742.900,193013.200,198853.600,131091.500,140544.000,140683.100,126290.800,0.000
137454.100,136735.500,192998.700,198841.700,131084.800,140537.900,140678.000,126285.800,0.000
137447.100,136729.300,192986.800,198828.500,131079.800,140536.300,140678.100,126282.000,0.000
137433.100,136717.500,192969.000,198807.400,131067.700,140529.200,140667.400,126272.000,0.000
137430.400,136717.500,192961.100,198797.900,131066.600,140531.700,140665.300,126275.100,0.000
137435.200,136722.900,192957.300,198796.500,131070.600,140530.400,140670.100,126282.800,0.000
137442.800,136733.300,192958.700,198795.500,131078.400,140540.400,140678.100,126291.500,0.000
137429.200,136722.000,192942.000,198778.300,131066.700,140529.800,140666.600,126281.500,0.000
137428.300,136723.100,192939.100,198777.400,131069.300,140532.800,140670.400,126284.100,0.000
137426.000,136723.000,192932.900,198773.900,131070.100,140533.300,140670.200,126283.300,0.000
137431.900,136727.700,192931.700,198774.700,131078.600,140537.800,140677.600,126291.600,0.000
137428.900,136725.100,192922.300,198765.900,131077.900,140539.100,140676.600,126288.000,0.000
137427.200,136723.600,192915.800,198759.200,131076.700,140534.600,140671.300,126284.900,0.000
137433.200,136730.300,192917.800,198757.500,131083.500,140539.600,140674.600,126288.000,0.000
137425.300,136723.200,192904.300,198744.200,131076.700,140531.100,140666.500,126279.500,0.000
137425.100,136722.400,192896.800,198737.100,131076.700,140530.400,140666.800,126279.200,0.000
137427.900,136725.500,192894.400,198733.300,131077.300,140531.100,140669.000,126281.100,0.000
137422.500,136721.500,192884.900,198722.900,131072.200,140532.500,140666.200,126277.200,0.000
137421.800,136722.100,192879.800,198717.800,131072.600,140537.000,140667.000,126279.200,0.000
137421.300,136717.900,192871.600,198712.700,131071.000,140528.400,140665.000,126281.500,0.000
137425.500,136721.900,192869.200,198709.300,131074.700,140532.300,140670.200,126283.600,0.000
137423.600,136720.100,192862.300,198701.000,131072.200,140530.200,140668.800,126281.100,0.000
137420.700,136715.200,192852.600,198693.000,131067.100,140526.000,140663.200,126277.000,0.000
137426.800,136718.200,192849.800,198689.200,131068.100,140526.000,140661.300,126276.500,0.000
137439.400,136726.900,192852.500,198692.100,131075.900,140531.800,140667.700,126283.700,0.000
137432.800,136717.800,192838.000,198679.800,131068.000,140529.100,140661.500,126274.700,0.000
137423.100,136707.000,192821.400,198665.000,131056.400,140515.400,140650.100,126264.700,0.000
137420.100,136704.300,192812.800,198655.700,131054.900,140517.200,140650.100,126263.500,0.000
137432.500,136714.700,192817.600,198659.500,131066.900,140527.900,140659.700,126274.800,0.000
137436.300,136716.500,192813.900,198657.000,131068.800,140527.100,140662.500,126277.300,0.000
137427.700,136709.800,192800.400,198643.700,131058.800,140517.200,140653.800,126267.000,0.000
137425.500,136710.900,192795.600,198638.300,131058.300,140517.300,140654.000,126266.600,0.000
137416.000,136700.000,192780.500,198622.300,131046.600,140496.600,140639.600,126257.700,0.000
137415.900,136698.500,192774.000,198614.700,131044.400,140495.900,140636.600,126255.100,0.000
137425.400,136706.700,192775.800,198616.700,131051.800,140508.700,140644.300,126260.600,0.000
137430.400,136712.500,192774.400,198618.000,131058.400,140516.800,140651.000,126268.000,0.000
137422.800,136707.600,192762.600,198608.300,131053.600,140508.700,140646.400,126265.200,0.000
137421.100,136708.700,192758.400,198605.000,131054.200,140514.500,140647.600,126269.200,0.000
137418.600,136707.500,192753.400,198600.700,131054.900,140518.200,140648.000,126268.500,0.000
137422.400,136711.600,192752.400,198601.500,131061.100,140517.200,140650.500,126272.400,0.000
137417.000,136706.000,192741.400,198593.800,131057.000,140505.800,140645.900,126271.800,0.000
137410.400,136699.600,192728.600,198581.200,131048.600,140499.700,140641.900,126266.600,0.000
137414.800,136704.400,192727.800,198578.700,131051.100,140506.500,140646.700,126268.400,0.000
137407.400,136697.200,192716.200,198565.000,131043.500,140500.300,140636.800,126257.300,0.000
137408.100,136697.100,192711.900,198558.900,131043.700,140494.800,140633.500,126253.700,0.000
137403.400,136694.300,192702.100,198549.000,131041.500,140489.600,140630.800,126250.200,0.000
137400.400,136693.100,192693.600,198543.300,131040.100,140491.900,140632.700,126250.800,0.000
137401.700,136693.600,192690.500,198539.300,131041.100,140495.700,140635.000,126249.900,0.000
137403.000,136695.200,192686.900,198534.900,131042.400,140501.600,140638.000,126252.000,0.000
137399.600,136692.800,192678.200,198526.800,131037.400,140494.000,140631.500,126249.900,0.000
137401.400,136695.000,192674.800,198522.900,131037.900,140492.400,140631.000,126249.600,0.000
137406.200,136698.500,192674.500,198521.100,131041.700,140497.600,140635.200,126252.900,0.000
137418.400,136706.900,192680.200,198525.900,131048.600,140502.800,140641.300,126262.900,0.000
137417.900,136702.500,192671.500,198516.400,131043.700,140494.400,140635.000,126261.700,0.000
137408.500,136693.300,192656.300,198500.300,131036.500,140493.100,140630.000,126254.100,0.000
137406.500,136693.100,192650.000,198495.100,131038.400,140493.800,140629.500,126253.700,0.000
137404.900,136692.000,192644.100,198491.800,131039.200,140483.500,140625.600,126250.900,0.000
137406.500,136694.300,192641.800,198489.300,131041.000,140486.700,140626.700,126252.900,0.000
137407.100,136695.400,192637.400,198484.500,131041.100,140490.800,140628.800,126255.200,0.000
137411.200,136700.400,192635.700,198481.600,131044.100,140493.600,140633.700,126259.600,0.000
137412.800,136702.600,192631.500,198475.200,131044.600,140494.000,140634.300,126259.600,0.000
137409.200,136698.200,192622.900,198464.200,131039.000,140488.500,140628.500,126252.000,0.000
137412.300,136698.400,192621.300,198462.800,131040.300,140488.100,140628.200,126253.200,0.000
137417.900,136701.400,192620.900,198463.000,131044.000,140494.800,140633.300,126258.400,0.000
137414.200,136694.800,192609.600,198454.100,131037.200,140487.700,140626.500,126251.900,0.000
137408.300,136687.500,192597.800,198443.200,131030.600,140477.200,140618.000,126243.000,0.000
137411.400,136690.100,192596.000,198441.200,131032.500,140479.000,140618.500,126243.000,0.000
137408.600,136687.900,192589.700,198433.700,131029.100,140476.300,140615.400,126236.900,0.000
