EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
35696.380,35239.160,59649.350,58307.820,48647.160,41427.530,35683.010,30634.190,0.000
35479.250,34988.900,59274.480,57924.880,48411.550,41178.900,35448.010,30443.390,0.000
35186.590,34715.080,58830.070,57466.220,48167.910,40839.850,35153.280,30162.860,0.000
34834.380,34406.790,58357.470,56986.800,47833.280,40465.370,34812.710,29834.610,0.000
34516.590,34099.570,57933.590,56566.510,47450.540,40153.110,34499.950,29562.090,0.000
34276.680,33826.430,57567.370,56203.360,47124.830,39912.590,34247.680,29369.680,0.000
34052.790,33573.790,57192.050,55821.200,46879.390,39658.140,34005.710,29173.790,0.000
33768.640,33304.390,56760.480,55377.590,46631.730,39331.200,33715.000,28901.880,0.000
33435.730,33008.050,56305.560,54916.950,46309.720,38975.810,33386.650,28587.400,0.000
33130.640,32712.350,55889.640,54503.720,45944.880,38671.260,33080.780,28315.860,0.000
32889.340,32444.020,55520.760,54136.440,45624.160,38424.910,32824.560,28109.180,0.000
32662.140,32192.730,55146.000,53754.620,45370.690,38167.180,32578.610,27902.320,0.000
32386.240,31927.790,54726.510,53323.630,45118.130,37850.430,32295.120,27636.960,0.000
32070.060,31640.720,54288.180,52878.980,44805.510,37510.390,31982.410,27338.980,0.000
31775.170,31353.470,53880.960,52472.690,44456.060,37210.590,31687.820,27076.280,0.000
31530.890,31087.200,53511.200,52103.390,44140.130,36957.340,31431.750,26865.440,0.000
31299.560,30835.760,53138.340,51723.860,43880.210,36698.030,31183.750,26654.830,0.000
31032.190,30576.590,52732.680,51307.740,43626.540,36395.890,30907.580,26399.150,0.000
30732.370,30300.510,52311.660,50880.710,43327.810,36075.120,30608.580,26117.930,0.000
30444.630,30020.910,51910.680,50479.810,42996.820,35782.070,30321.820,25863.340,0.000
30192.990,29754.610,51535.850,50104.580,42688.390,35523.710,30064.280,25649.580,0.000
29952.790,29500.220,51160.000,49722.460,42424.460,35262.850,29814.800,25438.320,0.000
29688.100,29242.160,50761.800,49315.000,42168.710,34970.640,29545.130,25193.820,0.000
29398.610,28971.720,50351.740,48899.500,41878.470,34661.890,29256.330,24927.430,0.000
29116.310,28697.550,49955.150,48502.980,41560.320,34370.560,28974.140,24677.140,0.000
28861.880,28433.740,49579.180,48127.770,41257.590,34105.630,28714.400,24457.240,0.000
28619.860,28181.300,49206.060,47751.650,40990.510,33843.300,28464.470,24243.070,0.000
28362.830,27927.980,48818.950,47359.140,40732.200,33560.730,28202.670,24007.310,0.000
28087.680,27665.230,48423.140,46960.050,40448.440,33265.020,27926.500,23755.120,0.000
27816.170,27398.650,48036.070,46572.300,40142.110,32979.570,27652.120,23511.950,0.000
27561.620,27137.120,47661.590,46195.710,39843.150,32710.460,27389.480,23286.610,0.000
27314.140,26882.510,47288.200,45816.360,39568.850,32444.080,27132.640,23064.280,0.000
27059.200,26630.860,46908.130,45428.960,39306.450,32169.190,26872.010,22830.670,0.000
26794.280,26375.760,46524.110,45040.150,39031.070,31887.130,26605.070,22587.720,0.000
26529.410,26116.200,46143.480,44657.540,38737.570,31607.240,26337.830,22348.090,0.000
26274.630,25858.350,45769.920,44281.590,38445.360,31335.260,26077.180,22118.940,0.000
26027.290,25606.220,45399.420,43906.150,38170.070,31066.590,25821.790,21894.190,0.000
25776.990,25356.660,45026.160,43527.110,37904.410,30793.560,25564.670,21664.890,0.000
25519.500,25104.560,44649.410,43146.880,37631.230,30515.760,25302.930,21430.510,0.000
25260.140,24849.570,44273.140,42769.520,37346.600,30240.080,25041.030,21197.840,0.000
25006.280,24596.330,43901.300,42396.220,37063.050,29972.250,24784.910,20972.640,0.000
24758.990,24348.250,43533.860,42025.340,36791.570,29710.310,24534.350,20752.850,0.000
24512.820,24103.360,43167.390,41654.780,36528.090,29448.190,24284.080,20531.840,0.000
24263.120,23857.470,42799.410,41283.880,36260.800,29183.090,24031.490,20307.230,0.000
24010.810,23609.130,42430.690,40912.960,35985.150,28917.280,23778.240,20081.510,0.000
23760.480,23360.750,42064.230,40543.270,35707.870,28654.370,23526.680,19857.900,0.000
23515.260,23115.260,41702.240,40176.580,35437.560,28395.040,23277.940,19637.890,0.000
23273.340,22872.330,41343.200,39812.460,35174.050,28136.100,23030.630,19419.290,0.000
23030.250,22629.190,40983.290,39448.410,34909.810,27873.630,22781.860,19198.410,0.000
22784.010,22384.440,40621.070,39083.190,34640.200,27607.180,22530.960,18974.570,0.000
22536.200,22139.110,40258.550,38718.140,34367.820,27340.470,22280.010,18750.830,0.000
22290.130,21895.250,39898.930,38355.990,34098.300,27077.870,22031.210,18530.480,0.000
22048.220,21654.670,39544.000,37998.270,33835.040,26820.490,21785.240,18313.680,0.000
21807.590,21415.870,39190.470,37641.640,33574.880,26563.900,21539.790,18096.420,0.000
21562.920,21175.170,38833.250,37281.060,33311.150,26302.750,21291.410,17874.770,0.000
21315.580,20933.150,38473.970,36918.090,33043.050,26039.960,21041.840,17651.600,0.000
21072.580,20693.710,38119.070,36559.270,32776.460,25783.690,20797.140,17434.440,0.000
20837.250,20458.280,37770.470,36206.840,32515.820,25534.830,20559.070,17225.310,0.000
20605.020,20224.440,37423.190,35856.060,32259.120,25285.260,20322.540,17017.590,0.000
20369.840,19990.040,37072.960,35502.660,32001.750,25030.260,20083.200,16805.380,0.000
20131.330,19755.260,36721.640,35148.370,31741.350,24773.820,19842.310,16590.010,0.000
19893.650,19521.140,36373.530,34797.700,31479.590,24521.270,19603.350,16377.090,0.000
19660.440,19289.120,36030.180,34452.390,31221.190,24273.820,19368.040,16170.150,0.000
19429.500,19058.630,35687.860,34108.140,30967.510,24026.990,19133.820,15964.950,0.000
19194.940,18826.530,35341.670,33759.230,30713.490,23774.780,18895.590,15754.140,0.000
18956.000,18591.380,34992.420,33406.460,30453.920,23517.940,18652.460,15537.410,0.000
18718.910,18355.820,34646.050,33056.790,30190.910,23264.180,18410.580,15322.690,0.000
18489.040,18123.380,34306.190,32714.670,29932.190,23018.390,18175.810,15116.370,0.000
18263.430,17893.890,33969.140,32375.870,29681.170,22775.530,17946.020,14914.880,0.000
18035.190,17664.760,33629.450,32033.900,29433.250,22528.190,17715.000,14710.280,0.000
17803.070,17435.600,33287.830,31689.460,29182.910,22277.980,17481.510,14501.410,0.000
17572.190,17208.050,32949.280,31348.090,28930.330,22032.680,17249.790,14294.200,0.000
17346.790,16983.180,32616.000,31012.060,28680.260,21794.390,17022.580,14092.710,0.000
17124.850,16760.300,32284.730,30677.770,28435.600,21557.180,16797.440,13894.060,0.000
16900.870,16537.350,31951.170,30341.090,28192.800,21314.490,16569.260,13692.340,0.000
16672.680,16312.620,31615.200,30002.450,27945.160,21066.450,16335.740,13485.760,0.000
16444.760,16087.700,31281.370,29666.280,27692.470,20821.590,16101.970,13279.490,0.000
16223.200,15866.550,30953.710,29335.810,27442.600,20586.270,15874.880,13079.390,0.000
16006.660,15649.250,30629.360,29007.600,27200.060,20354.500,15652.670,12882.520,0.000
15787.320,15431.560,30301.710,28675.440,26959.990,20116.620,15427.890,12680.810,0.000
15561.700,15210.940,29969.810,28339.620,26715.800,19872.640,15198.860,12473.880,0.000
15334.520,14989.090,29638.970,28006.130,26467.100,19629.860,14970.130,12268.910,0.000
15111.580,14769.010,29312.740,27678.020,26219.350,19392.870,14745.550,12070.650,0.000
14892.970,14551.490,28988.780,27352.000,25976.880,19159.580,14524.530,11876.890,0.000
14674.860,14335.030,28663.640,27024.140,25737.760,18925.570,14303.730,11682.330,0.000
14456.220,14118.700,28338.380,26695.810,25497.150,18690.420,14081.660,11485.920,0.000
14239.190,13902.450,28016.060,26370.930,25253.350,18457.140,13859.590,11290.480,0.000
14024.460,13686.130,27696.800,26049.830,25009.370,18226.760,13638.990,11097.080,0.000
13810.300,13470.210,27378.160,25729.410,24769.280,17996.700,13419.860,10903.830,0.000
13594.170,13254.690,27057.840,25406.680,24532.300,17763.550,13200.100,10707.610,0.000
13375.770,13038.960,26736.400,25082.330,24294.010,17527.300,12978.450,10508.250,0.000
13158.850,12824.150,26417.760,24760.910,24053.740,17292.210,12757.680,10310.710,0.000
12947.710,12613.010,26105.360,24445.830,23816.650,17062.110,12541.830,10119.720,0.000
12741.320,12405.550,25797.140,24134.580,23586.000,16834.990,12330.170,9933.561,0.000
12533.530,12197.730,25486.950,23821.370,23357.730,16605.450,12117.530,9746.172,0.000
12320.970,11986.910,25172.630,23504.810,23126.060,16373.250,11901.550,9555.234,0.000
12106.570,11774.990,24857.750,23188.880,22890.440,16144.140,11685.170,9364.372,0.000
11894.450,11565.070,24545.620,22876.420,22654.850,15921.860,11471.600,9177.292,0.000
11684.730,11357.790,24235.420,22565.520,22422.330,15703.960,11260.580,8992.913,0.000
11474.610,11151.680,23924.860,22253.380,22192.110,15485.860,11050.220,8808.100,0.000
11262.410,10945.110,23613.600,21940.400,21961.070,15265.870,10839.570,8621.867,0.000
11049.110,10737.290,23302.980,21628.450,21727.340,15045.380,10628.960,8435.122,0.000
10837.930,10529.590,22994.970,21319.050,21493.500,14826.520,10419.720,8249.359,0.000
10631.850,10324.820,22690.950,21012.990,21264.150,14609.370,10212.470,8064.798,0.000
10429.250,10122.710,22389.310,20708.560,21038.870,14390.730,10005.250,7879.041,0.000
10226.020,9920.054,22087.300,20403.620,20812.920,14168.050,9796.016,7690.703,0.000
10021.320,9715.348,21784.590,20098.580,20583.860,13942.150,9585.134,7501.887,0.000
9816.625,9509.479,21481.840,19794.250,20353.320,13715.270,9374.235,7315.081,0.000
9613.133,9304.527,21179.710,19490.830,20124.770,13489.760,9165.196,7131.692,0.000
9411.202,9102.578,20879.280,19188.820,19900.220,13267.710,8959.199,6952.037,0.000
9209.706,8903.198,20580.660,18888.180,19678.070,13049.360,8755.504,6774.560,0.000
9007.068,8703.777,20282.760,18588.090,19455.440,12833.190,8552.535,6597.481,0.000
8804.676,8504.357,19986.110,18289.300,19233.100,12619.700,8350.897,6421.035,0.000
8604.816,8307.006,19691.830,17992.790,19013.440,12409.860,8151.601,6245.493,0.000
8405.851,8110.627,19397.850,17696.700,18794.730,12200.520,7952.333,6068.544,0.000
8205.337,7912.726,19102.090,17399.090,18573.420,11987.620,7750.338,5888.402,0.000
8005.702,7714.713,18806.790,17101.900,18350.180,11772.200,7546.896,5707.179,0.000
7810.679,7519.450,18514.840,16807.680,18128.510,11557.890,7345.146,5527.881,0.000
7618.730,7325.986,18225.060,16515.380,17909.450,11344.980,7145.357,5350.397,0.000
7426.558,7132.593,17935.750,16223.620,17692.220,11132.730,6946.360,5173.506,0.000
7233.658,6939.418,17647.250,15933.130,17475.910,10922.310,6748.189,4997.570,0.000
7039.725,6745.552,17358.750,15643.280,17258.300,10713.570,6550.058,4822.305,0.000
6845.083,6550.695,17069.760,15353.440,17039.020,10505.900,6351.668,4647.453,0.000
6650.862,6356.118,16781.280,15064.040,16820.270,10299.260,6154.075,4473.476,0.000
6456.267,6161.666,16492.800,14774.210,16602.140,10092.060,5956.724,4299.108,0.000
6262.030,5968.394,16204.990,14484.830,16384.850,9884.342,5760.138,4124.582,0.000
6071.141,5779.056,15920.930,14198.940,16170.690,9678.223,5566.647,3952.703,0.000
5883.429,5593.206,15640.950,13916.780,15959.960,9473.835,5375.939,3783.939,0.000
5695.854,5407.807,15362.250,13635.970,15751.030,9270.031,5185.832,3616.277,0.000
5507.144,5221.737,15083.230,13355.370,15543.190,9067.139,4995.718,3448.774,0.000
5318.797,5036.333,14804.960,13076.130,15336.910,8866.447,4806.687,3282.446,0.000
5131.772,4851.761,14527.960,12798.770,15131.650,8667.547,4618.927,3118.148,0.000
