EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
187214.500,185876.500,750000.100,750000.100,117795.400,193911.100,132393.600,167168.200,0.000
186685.600,185364.200,750000.100,750000.100,117869.200,193398.600,132578.000,166761.300,0.000
186170.800,184876.200,750000.100,750000.100,117966.200,192924.900,132795.100,166368.400,0.000
185653.800,184358.400,750000.100,750000.100,117972.700,192408.700,132910.500,165933.600,0.000
185180.700,183875.200,750000.100,750000.100,117991.900,191916.400,133028.800,165540.900,0.000
184742.600,183436.800,750000.100,750000.100,118084.600,191471.800,133223.500,165205.300,0.000
184323.900,183032.100,750000.100,750000.100,118214.800,191068.000,133458.500,164888.700,0.000
183913.400,182647.500,750000.100,750000.100,118363.800,190701.800,133728.000,164579.800,0.000
183498.500,182228.600,750000.100,750000.100,118415.700,190281.700,133887.500,164226.200,0.000
183125.100,181837.400,749722.100,750000.100,118472.300,189875.900,134039.200,163902.300,0.000
182778.800,181489.900,748226.800,748672.000,118613.900,189522.800,134273.700,163635.600,0.000
182436.600,181162.300,746793.600,747238.800,118779.900,189199.800,134539.200,163380.900,0.000
182102.200,180858.300,745420.700,745864.700,118965.900,188912.300,134840.200,163141.500,0.000
181761.600,180516.100,744102.400,744545.400,119052.600,188570.400,135027.900,162849.600,0.000
181449.600,180189.600,742839.700,743281.900,119137.900,188230.800,135204.600,162578.700,0.000
181167.700,179908.500,741633.900,742075.100,119306.700,187947.200,135464.300,162367.900,0.000
180894.500,179652.100,740476.900,740917.400,119499.900,187692.100,135751.500,162169.400,0.000
180621.100,179406.600,739365.100,739805.500,119708.600,187459.300,136068.800,161973.500,0.000
180347.400,179127.300,738299.900,738739.700,119821.700,187179.500,136280.400,161729.500,0.000
180105.700,178871.900,737279.800,737719.100,119940.400,186911.100,136485.500,161516.200,0.000
179890.700,178658.000,736302.800,736741.300,120144.800,186691.300,136778.600,161364.900,0.000
179668.100,178451.100,735366.500,735804.300,120362.700,186488.700,137090.300,161214.200,0.000
179446.300,178256.200,734467.800,734905.200,120599.200,186313.900,137433.400,161067.000,0.000
179220.500,178028.400,733605.100,734042.100,120741.000,186083.100,137668.800,160864.800,0.000
179025.400,177823.000,732775.900,733212.700,120882.600,185860.200,137891.300,160686.300,0.000
178850.400,177648.700,731984.000,732420.500,121103.000,185683.200,138193.200,160563.000,0.000
178675.300,177486.500,731224.200,731660.200,121342.900,185523.300,138522.500,160446.900,0.000
178494.600,177330.800,730491.500,730926.900,121593.300,185384.100,138874.300,160326.200,0.000
178308.200,177135.400,729791.000,730225.800,121752.700,185195.200,139127.000,160160.800,0.000
178146.500,176957.800,729118.300,729553.200,121912.700,185011.800,139374.800,160018.100,0.000
178002.400,176816.100,728472.900,728907.100,122145.800,184868.700,139690.800,159921.600,0.000
177859.000,176683.600,727852.600,728286.400,122399.100,184742.700,140026.500,159829.500,0.000
177721.800,176568.200,727258.400,727692.300,122672.900,184644.400,140395.800,159743.100,0.000
177564.600,176406.000,726686.400,727120.100,122843.900,184482.200,140655.200,159598.400,0.000
177433.900,176268.200,726137.700,726571.100,123021.000,184329.100,140913.800,159482.300,0.000
177319.900,176153.900,725612.600,726045.300,123267.900,184214.700,141240.400,159412.400,0.000
177195.300,176040.200,725106.600,725538.900,123525.200,184110.600,141579.800,159338.200,0.000
177074.400,175942.000,724618.800,725051.100,123802.000,184033.900,141954.000,159269.000,0.000
176942.900,175803.800,724152.400,724584.100,123985.500,183900.200,142221.600,159150.200,0.000
176839.100,175681.400,723702.900,724134.100,124165.800,183766.300,142478.300,159050.700,0.000
176753.600,175593.600,723274.600,723705.200,124423.600,183675.500,142810.600,158999.400,0.000
176661.000,175510.700,722860.000,723290.900,124700.600,183597.600,143162.900,158948.000,0.000
176565.700,175439.200,722461.700,722892.600,124995.300,183545.700,143546.500,158899.800,0.000
176456.700,175323.300,722078.100,722508.800,125187.900,183428.800,143817.900,158793.300,0.000
176368.500,175213.000,721710.900,722141.300,125377.500,183312.200,144078.800,158703.900,0.000
176298.000,175139.700,721356.900,721787.200,125641.800,183235.000,144411.600,158665.100,0.000
176227.700,175082.500,721019.600,721449.700,125927.900,183181.100,144769.700,158635.000,0.000
176147.100,175028.800,720694.900,721125.300,126225.400,183142.800,145150.800,158595.100,0.000
176049.100,174926.400,720378.500,720808.400,126420.900,183040.600,145423.000,158499.400,0.000
175982.200,174847.500,720076.400,720505.800,126625.000,182950.300,145696.000,158433.300,0.000
175923.100,174788.100,719786.600,720215.800,126896.000,182892.100,146032.500,158406.300,0.000
175857.400,174731.400,719506.200,719935.300,127174.200,182841.900,146379.500,158377.900,0.000
175790.100,174687.800,719234.800,719663.900,127471.900,182817.500,146755.400,158351.100,0.000
175709.700,174602.400,718973.300,719402.200,127675.200,182734.400,147029.000,158275.800,0.000
175649.500,174528.200,718724.500,719153.300,127878.800,182655.000,147293.400,158221.000,0.000
175605.100,174485.100,718488.200,718917.000,128153.800,182614.700,147630.000,158212.000,0.000
175553.600,174448.000,718258.400,718686.900,128441.500,182585.100,147981.700,158199.600,0.000
175502.000,174421.900,718032.800,718461.400,128743.300,182575.000,148360.400,158184.700,0.000
175439.800,174352.300,717817.200,718245.700,128950.400,182507.300,148638.800,158120.200,0.000
175395.000,174292.000,717611.200,718039.600,129158.000,182440.100,148906.700,158074.200,0.000
175354.100,174249.200,717412.200,717840.400,129426.400,182402.800,149232.700,158062.400,0.000
175313.100,174218.900,717220.200,717648.500,129711.900,182380.900,149577.000,158051.900,0.000
175270.700,174206.200,717036.800,717465.000,130021.700,182386.100,149960.300,158047.700,0.000
175211.800,174142.900,716857.600,717285.100,130231.600,182325.500,150234.300,157987.000,0.000
175168.600,174085.000,716684.800,717112.500,130440.500,182262.500,150496.100,157941.300,0.000
175145.300,174062.000,716522.100,716949.900,130722.700,182240.200,150830.300,157943.000,0.000
175114.100,174042.400,716363.700,716791.700,131013.500,182226.500,151176.800,157940.200,0.000
175082.400,174033.200,716212.800,716640.300,131324.400,182237.700,151556.700,157942.300,0.000
175028.300,173968.600,716063.500,716490.600,131528.400,182175.800,151820.800,157881.000,0.000
174985.900,173911.000,715919.100,716346.000,131729.900,182114.400,152074.800,157836.000,0.000
174966.800,173888.600,715783.700,716210.600,132009.900,182097.300,152408.700,157842.400,0.000
174945.700,173877.000,715650.900,716078.500,132303.900,182091.100,152759.300,157849.100,0.000
174915.400,173868.100,715522.200,715949.600,132607.800,182100.100,153132.800,157849.500,0.000
174867.900,173815.700,715397.600,715825.100,132818.400,182050.600,153402.400,157794.200,0.000
174837.200,173767.000,715277.700,715704.900,133022.800,181996.000,153656.500,157755.400,0.000
174828.100,173753.600,715162.300,715589.600,133299.400,181980.400,153984.200,157763.600,0.000
174805.900,173741.200,715051.600,715478.800,133588.400,181974.800,154329.800,157768.800,0.000
174782.500,173742.000,714942.800,715369.300,133892.100,181988.500,154701.300,157770.300,0.000
174744.300,173697.000,714838.500,715265.100,134097.400,181939.900,154964.100,157716.700,0.000
174722.000,173660.000,714738.800,715165.200,134307.100,181893.900,155222.000,157685.000,0.000
174714.500,173646.900,714643.300,715069.300,134583.500,181881.300,155547.700,157695.700,0.000
174702.000,173646.100,714550.300,714976.400,134877.900,181880.900,155894.800,157710.100,0.000
174672.900,173641.700,714457.200,714883.200,135175.700,181891.200,156258.300,157710.600,0.000
174630.900,173593.000,714366.900,714793.300,135377.100,181840.100,156513.900,157658.800,0.000
174611.600,173561.200,714283.000,714709.100,135587.800,181796.000,156769.700,157633.500,0.000
174602.700,173547.300,714200.400,714626.000,135860.900,181785.000,157086.800,157642.300,0.000
174587.200,173537.600,714120.600,714546.800,136146.300,181781.800,157418.600,157645.700,0.000
174563.800,173536.400,714042.900,714469.700,136450.200,181800.400,157779.500,157649.400,0.000
174530.500,173493.600,713967.500,714393.500,136657.500,181759.700,158032.500,157603.600,0.000
