EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, ACC X, ACC Y, ACC Z, GYR X, GYR Y, GYR Z, BAT, CNT, VALID, DT, TRIG
136761.900,128711.900,179407.600,153080.800,158687.400,152740.000,135383.600,133844.800,-0.045,0.894,-0.487,14.404,4.364,0.397,66.667,36.000,1.000,9.437,0.000
122898.300,115873.500,168341.700,140834.800,154379.400,133790.600,123219.900,118043.400,-0.047,0.890,-0.485,14.038,4.944,0.366,66.667,37.000,1.000,3.049,0.000
109344.200,104330.500,156128.900,127612.800,125289.100,119683.900,111557.900,104703.600,-0.050,0.884,-0.485,13.794,5.585,0.336,66.667,38.000,1.000,0.013,0.000
108930.100,104404.500,152443.500,125028.700,108984.900,122516.000,110671.300,105912.500,-0.056,0.883,-0.489,13.641,6.104,0.061,66.667,39.000,1.000,8.756,0.000
115839.500,110068.100,155602.600,130398.500,119211.000,131491.000,115831.800,113742.600,-0.059,0.880,-0.490,13.580,6.622,-0.061,66.667,40.000,1.000,0.034,0.000
117766.500,110983.100,157637.800,132750.800,135591.200,132169.000,117072.900,114924.900,-0.063,0.881,-0.485,13.458,6.866,-0.305,66.667,41.000,1.000,8.712,0.000
110569.500,104195.200,152680.600,126632.700,135544.400,122526.400,110732.200,106580.500,-0.065,0.878,-0.487,13.489,7.233,-0.336,66.667,42.000,1.000,0.012,0.000
102408.100,97181.470,145113.100,118620.400,118992.100,113791.500,103635.400,98519.090,-0.070,0.878,-0.488,13.397,7.385,-0.336,66.667,43.000,1.000,6.168,0.000
100227.500,95523.630,140162.800,114962.600,106650.300,112558.100,101341.900,97256.850,-0.071,0.874,-0.490,13.306,7.477,-0.427,66.667,44.000,1.000,0.010,0.000
102177.400,96996.450,139479.700,115872.800,109099.500,115303.300,102468.100,99719.230,-0.073,0.874,-0.493,13.214,7.507,-0.549,66.667,45.000,1.000,8.812,0.000
103030.200,97229.560,140727.800,116974.600,117742.100,116175.000,102879.300,100239.300,-0.074,0.872,-0.499,13.062,7.538,-0.702,66.667,46.000,1.000,0.017,0.000
100748.800,94910.050,140147.400,115325.800,120546.900,113428.500,100819.900,97435.770,-0.074,0.870,-0.495,13.123,7.446,-0.885,66.667,47.000,1.000,6.198,0.000
