EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, ACC X, ACC Y, ACC Z, GYR X, GYR Y, GYR Z, BAT, CNT, VALID, DT, TRIG
217537.200,188480.400,678751.000,676524.300,177435.000,174934.900,154180.000,164521.800,-0.129,0.972,-0.169,-3.326,2.716,0.641,73.333,36.000,1.000,4.310,0.000
211311.300,194143.800,681709.800,660413.300,193665.500,162821.200,146612.400,154245.100,-0.131,0.972,-0.168,-3.418,2.991,0.610,73.333,37.000,1.000,0.017,0.000
204986.200,197860.100,680079.300,645018.700,204100.700,154462.900,137095.900,144153.300,-0.133,0.969,-0.173,-3.357,3.235,0.397,73.333,38.000,1.000,8.750,0.000
199292.700,188252.300,673676.400,634238.800,190069.400,154956.300,132805.900,141659.700,-0.138,0.970,-0.173,-3.448,3.357,0.366,73.333,39.000,1.000,0.016,0.000
195973.800,174907.000,667938.300,624136.100,168098.500,155871.400,133524.300,143419.300,-0.141,0.970,-0.174,-3.326,3.387,0.275,73.333,40.000,1.000,6.194,0.000
193961.000,170633.900,666681.300,612144.700,164345.000,154093.700,134761.900,143799.000,-0.146,0.975,-0.172,-3.235,3.387,0.031,73.333,41.000,1.000,0.011,0.000
191250.600,174712.100,665265.600,599170.300,175882.500,148760.400,131525.800,139203.700,-0.148,0.976,-0.171,-3.235,3.387,-0.214,73.333,42.000,1.000,2.478,0.000
187631.300,177304.600,657540.800,588371.900,182475.100,143798.900,125875.400,133249.000,-0.150,0.979,-0.172,-3.204,3.174,-0.458,73.333,43.000,1.000,0.011,0.000
182254.600,170490.600,644642.100,579124.900,172139.300,141153.500,121302.200,129373.300,-0.151,0.980,-0.175,-3.357,3.021,-0.580,73.333,44.000,1.000,13.121,0.000
177693.200,160669.400,631712.100,569689.100,157047.000,138815.500,119421.900,127762.700,-0.148,0.984,-0.173,-3.326,2.808,-0.671,73.333,45.000,1.000,11.257,0.000
175602.200,156809.200,621310.100,560318.900,154268.200,137876.700,119713.100,127721.900,-0.146,0.987,-0.173,-3.235,2.563,-0.885,73.333,46.000,1.000,0.019,0.000
175343.100,159425.100,612558.300,552062.600,161782.600,137475.100,119572.000,127235.900,-0.143,0.987,-0.171,-3.326,2.350,-0.885,73.333,47.000,1.000,0.007,0.000
173674.800,160964.000,603959.400,544063.000,165210.300,135067.900,116826.200,124394.900,-0.145,0.990,-0.168,-3.571,1.984,-0.854,73.333,48.000,1.000,2.559,0.000
168654.400,156323.000,595032.400,535241.700,157871.000,130245.900,112167.800,119629.200,-0.148,0.986,-0.171,-3.784,1.678,-0.763,73.333,49.000,1.000,2.387,0.000
163299.200,149332.000,585997.900,526150.400,148250.500,125605.700,108418.700,115590.900,-0.149,0.978,-0.168,-4.028,1.434,-0.793,73.333,50.000,1.000,5.016,0.000
161087.800,145800.400,577050.300,518718.700,146150.300,125141.700,107877.700,115090.100,-0.150,0.977,-0.169,-4.059,1.068,-0.641,73.333,51.000,1.000,2.565,0.000
162397.900,147098.700,568787.600,513825.300,150308.200,128080.100,109785.600,117371.400,-0.150,0.974,-0.169,-3.998,0.641,-0.641,73.333,52.000,1.000,2.453,0.000
162081.100,147712.200,561610.800,507849.000,151243.900,127514.600,109163.000,116799.600,-0.152,0.973,-0.169,-3.967,0.244,-0.732,73.333,53.000,1.000,3.762,0.000
157494.300,144760.500,555188.100,499448.700,146321.800,121371.400,104658.700,111620.700,-0.150,0.972,-0.165,-3.845,-0.122,-0.732,73.333,54.000,1.000,6.230,0.000
151760.200,140033.800,548461.100,490731.000,140956.400,115278.400,99725.650,106019.000,-0.150,0.970,-0.162,-3.784,-0.488,-0.854,73.333,55.000,1.000,9.375,0.000
149476.200,136835.800,540533.400,484728.100,139366.500,115081.000,98548.740,105145.100,-0.150,0.968,-0.165,-3.601,-0.977,-0.854,73.333,56.000,1.000,0.009,0.000
151691.500,137020.100,532747.400,482122.800,140849.200,120105.300,101686.900,109141.200,-0.150,0.968,-0.164,-3.510,-1.404,-0.763,73.333,57.000,1.000,4.942,0.000
152210.700,136817.000,526628.800,477555.100,139860.700,120750.700,102464.600,110076.600,-0.149,0.964,-0.167,-3.296,-1.678,-0.641,73.333,58.000,1.000,0.007,0.000
148093.000,135129.300,522003.600,469627.500,136818.900,113944.400,98242.830,104834.900,-0.147,0.958,-0.166,-3.082,-2.075,-0.641,73.333,59.000,1.000,1.962,0.000
142323.000,132177.800,516968.300,461376.900,134666.300,107099.300,92698.660,98392.430,-0.144,0.960,-0.165,-2.716,-2.319,-0.549,73.333,60.000,1.000,2.533,0.000
140024.800,129315.900,509890.900,456432.700,133462.900,107028.000,91083.640,97237.450,-0.144,0.961,-0.163,-2.350,-2.594,-0.610,73.333,61.000,1.000,3.663,0.000
142693.500,128657.100,502589.100,455339.100,132946.800,113205.900,94882.410,102182.600,-0.141,0.969,-0.163,-2.045,-2.808,-0.702,73.333,62.000,1.000,14.338,0.000
143710.000,127834.000,497272.100,451778.300,130599.100,114633.300,96576.770,104087.400,-0.137,0.974,-0.165,-1.862,-2.808,-0.763,73.333,63.000,1.000,0.014,0.000
140055.500,127035.800,493868.900,444359.700,128949.000,107667.200,92729.780,99006.870,-0.134,0.981,-0.167,-1.801,-2.869,-0.732,73.333,64.000,1.000,1.817,0.000
134479.800,125396.900,490023.200,436631.600,129080.800,100580.900,86981.650,92227.660,-0.129,0.979,-0.167,-1.831,-2.838,-0.732,73.333,65.000,1.000,2.628,0.000
132228.300,122866.200,483688.500,432477.600,128165.700,100543.400,85088.870,90871.440,-0.126,0.973,-0.164,-1.740,-2.747,-0.641,73.333,66.000,1.000,6.135,0.000
135018.500,121605.400,476903.900,432308.600,126240.200,107164.000,89106.340,96180.020,-0.124,0.966,-0.165,-1.709,-2.441,-0.488,73.333,67.000,1.000,2.514,0.000
136281.400,120338.500,472230.600,429463.200,123017.600,109019.700,91314.630,98636.080,-0.120,0.969,-0.171,-1.678,-2.045,-0.336,73.333,68.000,1.000,9.403,0.000
133088.600,120143.600,469661.700,422614.600,122374.600,102263.300,87895.230,93907.730,-0.118,0.971,-0.171,-1.373,-1.587,-0.122,73.333,69.000,1.000,0.019,0.000
127865.700,119438.400,466640.700,415463.600,124032.800,95317.490,82252.730,87203.410,-0.115,0.973,-0.174,-1.343,-1.129,-0.031,73.333,70.000,1.000,1.857,0.000
125684.800,117202.300,460944.200,411882.700,123304.100,95220.480,80198.480,85717.700,-0.118,0.978,-0.169,-1.282,-0.641,0.305,73.333,71.000,1.000,2.502,0.000
